# Acquisition started at 15/09/2022 - 13:59:41 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		150
0	000	2	00	1		137
0	000	2	00	2		106
0	000	2	00	3		124
0	000	2	00	4		153
0	000	2	00	5		97
0	000	2	00	6		162
0	000	2	00	7		101
0	000	2	00	8		93
0	000	2	00	9		118
0	000	2	00	10		151
0	000	2	00	11		117
0	000	2	00	12		158
0	000	2	00	13		113
0	000	2	00	14		129
0	000	2	00	15		134
0	000	2	00	16		144
0	000	2	00	17		107
0	000	2	00	18		123
0	000	2	00	19		105
0	000	2	00	20		114
0	000	2	00	21		123
0	000	2	00	22		152
0	000	2	00	23		116
0	000	2	00	24		98
0	000	2	00	25		138
0	000	2	00	26		131
0	000	2	00	27		141
0	000	2	00	28		105
0	000	2	00	29		194
0	000	2	00	30		186
0	011	2	10	31		82
1	000	2	00	0		589
1	000	2	00	1		127
1	000	2	00	2		103
1	000	2	00	3		115
1	000	2	00	4		142
1	000	2	00	5		94
1	000	2	00	6		156
1	000	2	00	7		93
1	000	2	00	8		86
1	000	2	00	9		110
1	000	2	00	10		145
1	000	2	00	11		112
1	000	2	00	12		148
1	000	2	00	13		107
1	000	2	00	14		122
1	000	2	00	15		129
1	000	2	00	16		148
1	000	2	00	17		114
1	000	2	00	18		120
1	000	2	00	19		110
1	000	2	00	20		120
1	000	2	00	21		128
1	000	2	00	22		154
1	000	2	00	23		118
1	000	2	00	24		102
1	000	2	00	25		133
1	000	2	00	26		136
1	000	2	00	27		138
1	000	2	00	28		106
1	000	2	00	29		197
1	000	2	00	30		187
1	011	2	10	31		85
2	000	2	00	0		582
2	000	2	00	1		126
2	000	2	00	2		101
2	000	2	00	3		116
2	000	2	00	4		141
2	000	2	00	5		91
2	000	2	00	6		153
2	000	2	00	7		90
2	000	2	00	8		90
2	000	2	00	9		115
2	000	2	00	10		154
2	000	2	00	11		109
2	000	2	00	12		153
2	000	2	00	13		110
2	000	2	00	14		119
2	000	2	00	15		124
2	000	2	00	16		144
2	000	2	00	17		114
2	000	2	00	18		123
2	000	2	00	19		107
2	000	2	00	20		119
2	000	2	00	21		127
2	000	2	00	22		154
2	000	2	00	23		111
2	000	2	00	24		98
2	000	2	00	25		134
2	000	2	00	26		133
2	000	2	00	27		141
2	000	2	00	28		107
2	000	2	00	29		195
2	000	2	00	30		186
2	011	2	10	31		81
3	000	2	00	0		148
3	000	2	00	1		589
3	000	2	00	2		202
3	000	2	00	3		116
3	000	2	00	4		139
3	000	2	00	5		88
3	000	2	00	6		145
3	000	2	00	7		85
3	000	2	00	8		85
3	000	2	00	9		107
3	000	2	00	10		145
3	000	2	00	11		108
3	000	2	00	12		144
3	000	2	00	13		102
3	000	2	00	14		111
3	000	2	00	15		121
3	000	2	00	16		142
3	000	2	00	17		109
3	000	2	00	18		116
3	000	2	00	19		104
3	000	2	00	20		114
3	000	2	00	21		122
3	000	2	00	22		146
3	000	2	00	23		107
3	000	2	00	24		94
3	000	2	00	25		133
3	000	2	00	26		128
3	000	2	00	27		139
3	000	2	00	28		105
3	000	2	00	29		196
3	000	2	00	30		186
3	011	2	10	31		81
4	000	2	00	0		144
4	000	2	00	1		120
4	000	2	00	2		98
4	000	2	00	3		112
4	000	2	00	4		137
4	000	2	00	5		83
4	000	2	00	6		616
4	000	2	00	7		86
4	000	2	00	8		81
4	000	2	00	9		104
4	000	2	00	10		139
4	000	2	00	11		98
4	000	2	00	12		141
4	000	2	00	13		98
4	000	2	00	14		106
4	000	2	00	15		117
4	000	2	00	16		136
4	000	2	00	17		101
4	000	2	00	18		114
4	000	2	00	19		105
4	000	2	00	20		113
4	000	2	00	21		117
4	000	2	00	22		146
4	000	2	00	23		108
4	000	2	00	24		97
4	000	2	00	25		126
4	000	2	00	26		133
4	000	2	00	27		141
4	000	2	00	28		107
4	000	2	00	29		196
4	000	2	00	30		182
4	011	2	10	31		80
5	000	2	00	0		146
5	000	2	00	1		169
5	000	2	00	2		573
5	000	2	00	3		117
5	000	2	00	4		136
5	000	2	00	5		93
5	000	2	00	6		157
5	000	2	00	7		88
5	000	2	00	8		90
5	000	2	00	9		113
5	000	2	00	10		150
5	000	2	00	11		111
5	000	2	00	12		150
5	000	2	00	13		105
5	000	2	00	14		120
5	000	2	00	15		125
5	000	2	00	16		145
5	000	2	00	17		114
5	000	2	00	18		124
5	000	2	00	19		110
5	000	2	00	20		124
5	000	2	00	21		131
5	000	2	00	22		157
5	000	2	00	23		123
5	000	2	00	24		101
5	000	2	00	25		135
5	000	2	00	26		136
5	000	2	00	27		146
5	000	2	00	28		112
5	000	2	00	29		199
5	000	2	00	30		193
5	011	2	10	31		86
6	000	2	00	0		143
6	000	2	00	1		122
6	000	2	00	2		97
6	000	2	00	3		113
6	000	2	00	4		138
6	000	2	00	5		90
6	000	2	00	6		148
6	000	2	00	7		562
6	000	2	00	8		83
6	000	2	00	9		104
6	000	2	00	10		143
6	000	2	00	11		99
6	000	2	00	12		146
6	000	2	00	13		100
6	000	2	00	14		113
6	000	2	00	15		121
6	000	2	00	16		141
6	000	2	00	17		105
6	000	2	00	18		120
6	000	2	00	19		105
6	000	2	00	20		116
6	000	2	00	21		126
6	000	2	00	22		144
6	000	2	00	23		107
6	000	2	00	24		97
6	000	2	00	25		130
6	000	2	00	26		131
6	000	2	00	27		137
6	000	2	00	28		106
6	000	2	00	29		195
6	000	2	00	30		185
6	011	2	10	31		82
7	000	2	00	0		145
7	000	2	00	1		585
7	000	2	00	2		99
7	000	2	00	3		116
7	000	2	00	4		136
7	000	2	00	5		86
