# Acquisition started at 15/09/2022 - 15:01:02 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		152
0	000	2	00	1		138
0	000	2	00	2		108
0	000	2	00	3		116
0	000	2	00	4		147
0	000	2	00	5		97
0	000	2	00	6		158
0	000	2	00	7		96
0	000	2	00	8		96
0	000	2	00	9		118
0	000	2	00	10		156
0	000	2	00	11		115
0	000	2	00	12		158
0	000	2	00	13		118
0	000	2	00	14		123
0	000	2	00	15		138
0	000	2	00	16		138
0	000	2	00	17		103
0	000	2	00	18		115
0	000	2	00	19		99
0	000	2	00	20		107
0	000	2	00	21		114
0	000	2	00	22		145
0	000	2	00	23		538
0	000	2	00	24		85
0	000	2	00	25		128
0	000	2	00	26		125
0	000	2	00	27		134
0	000	2	00	28		99
0	000	2	00	29		186
0	000	2	00	30		175
0	011	2	10	31		74
1	000	2	00	0		153
1	000	2	00	1		138
1	000	2	00	2		106
1	000	2	00	3		125
1	000	2	00	4		152
1	000	2	00	5		98
1	000	2	00	6		162
1	000	2	00	7		93
1	000	2	00	8		95
1	000	2	00	9		117
1	000	2	00	10		153
1	000	2	00	11		117
1	000	2	00	12		155
1	000	2	00	13		114
1	000	2	00	14		123
1	000	2	00	15		136
1	000	2	00	16		128
1	000	2	00	17		95
1	000	2	00	18		108
1	000	2	00	19		536
1	000	2	00	20		106
1	000	2	00	21		113
1	000	2	00	22		139
1	000	2	00	23		99
1	000	2	00	24		86
1	000	2	00	25		122
1	000	2	00	26		122
1	000	2	00	27		128
1	000	2	00	28		94
1	000	2	00	29		185
1	000	2	00	30		176
1	011	2	10	31		70
2	000	2	00	0		154
2	000	2	00	1		138
2	000	2	00	2		112
2	000	2	00	3		123
2	000	2	00	4		147
2	000	2	00	5		98
2	000	2	00	6		160
2	000	2	00	7		101
2	000	2	00	8		93
2	000	2	00	9		122
2	000	2	00	10		158
2	000	2	00	11		117
2	000	2	00	12		162
2	000	2	00	13		118
2	000	2	00	14		133
2	000	2	00	15		137
2	000	2	00	16		130
2	000	2	00	17		93
2	000	2	00	18		100
2	000	2	00	19		90
2	000	2	00	20		101
2	000	2	00	21		109
2	000	2	00	22		649
2	000	2	00	23		98
2	000	2	00	24		83
2	000	2	00	25		117
2	000	2	00	26		120
2	000	2	00	27		124
2	000	2	00	28		93
2	000	2	00	29		181
2	000	2	00	30		168
2	011	2	10	31		70
3	000	2	00	0		154
3	000	2	00	1		125
3	000	2	00	2		98
3	000	2	00	3		117
3	000	2	00	4		139
3	000	2	00	5		88
3	000	2	00	6		154
3	000	2	00	7		89
3	000	2	00	8		82
3	000	2	00	9		100
3	000	2	00	10		136
3	000	2	00	11		102
3	000	2	00	12		147
3	000	2	00	13		98
3	000	2	00	14		108
3	000	2	00	15		118
3	000	2	00	16		119
3	000	2	00	17		90
3	000	2	00	18		99
3	000	2	00	19		84
3	000	2	00	20		96
3	000	2	00	21		104
3	000	2	00	22		130
3	000	2	00	23		572
3	000	2	00	24		78
3	000	2	00	25		113
3	000	2	00	26		118
3	000	2	00	27		128
3	000	2	00	28		92
3	000	2	00	29		175
3	000	2	00	30		167
3	011	2	10	31		65
4	000	2	00	0		153
4	000	2	00	1		140
4	000	2	00	2		111
4	000	2	00	3		128
4	000	2	00	4		149
4	000	2	00	5		101
4	000	2	00	6		162
4	000	2	00	7		100
4	000	2	00	8		95
4	000	2	00	9		119
4	000	2	00	10		147
4	000	2	00	11		116
4	000	2	00	12		159
4	000	2	00	13		117
4	000	2	00	14		123
4	000	2	00	15		135
4	000	2	00	16		130
4	000	2	00	17		93
4	000	2	00	18		102
4	000	2	00	19		96
4	000	2	00	20		585
4	000	2	00	21		107
4	000	2	00	22		134
4	000	2	00	23		96
4	000	2	00	24		87
4	000	2	00	25		125
4	000	2	00	26		118
4	000	2	00	27		128
4	000	2	00	28		93
4	000	2	00	29		185
4	000	2	00	30		173
4	011	2	10	31		70
5	000	2	00	0		154
5	000	2	00	1		136
5	000	2	00	2		105
5	000	2	00	3		122
5	000	2	00	4		149
5	000	2	00	5		98
5	000	2	00	6		160
5	000	2	00	7		93
5	000	2	00	8		90
5	000	2	00	9		122
5	000	2	00	10		154
5	000	2	00	11		119
5	000	2	00	12		157
5	000	2	00	13		114
5	000	2	00	14		128
5	000	2	00	15		132
5	000	2	00	16		133
5	000	2	00	17		94
5	000	2	00	18		110
5	000	2	00	19		94
5	000	2	00	20		573
5	000	2	00	21		110
5	000	2	00	22		136
5	000	2	00	23		100
5	000	2	00	24		82
5	000	2	00	25		121
5	000	2	00	26		117
5	000	2	00	27		127
5	000	2	00	28		96
5	000	2	00	29		183
5	000	2	00	30		170
5	011	2	10	31		70
6	000	2	00	0		156
6	000	2	00	1		137
6	000	2	00	2		105
6	000	2	00	3		121
6	000	2	00	4		145
6	000	2	00	5		98
6	000	2	00	6		157
6	000	2	00	7		95
6	000	2	00	8		85
6	000	2	00	9		109
6	000	2	00	10		149
6	000	2	00	11		109
6	000	2	00	12		152
6	000	2	00	13		108
6	000	2	00	14		113
6	000	2	00	15		128
6	000	2	00	16		121
6	000	2	00	17		94
6	000	2	00	18		102
6	000	2	00	19		540
6	000	2	00	20		99
6	000	2	00	21		106
6	000	2	00	22		132
6	000	2	00	23		96
6	000	2	00	24		82
6	000	2	00	25		117
6	000	2	00	26		117
6	000	2	00	27		125
6	000	2	00	28		95
6	000	2	00	29		181
6	000	2	00	30		169
6	011	2	10	31		66
7	000	2	00	0		155
7	000	2	00	1		136
7	000	2	00	2		106
7	000	2	00	3		129
7	000	2	00	4		149
7	000	2	00	5		102
7	000	2	00	6		159
7	000	2	00	7		101
7	000	2	00	8		101
7	000	2	00	9		118
7	000	2	00	10		151
7	000	2	00	11		117
7	000	2	00	12		155
7	000	2	00	13		116
7	000	2	00	14		121
7	000	2	00	15		138
7	000	2	00	16		130
7	000	2	00	17		95
7	000	2	00	18		105
7	000	2	00	19		93
7	000	2	00	20		103
7	000	2	00	21		106
7	000	2	00	22		136
7	000	2	00	23		578
7	000	2	00	24		86
7	000	2	00	25		119
7	000	2	00	26		120
7	000	2	00	27		130
7	000	2	00	28		93
7	000	2	00	29		180
7	000	2	00	30		175
7	011	2	10	31		69
8	000	2	00	0		157
8	000	2	00	1		134
8	000	2	00	2		106
8	000	2	00	3		123
8	000	2	00	4		150
8	000	2	00	5		99
8	000	2	00	6		158
8	000	2	00	7		97
8	000	2	00	8		92
8	000	2	00	9		118
8	000	2	00	10		153
8	000	2	00	11		118
8	000	2	00	12		157
8	000	2	00	13		114
8	000	2	00	14		119
8	000	2	00	15		128
8	000	2	00	16		123
8	000	2	00	17		579
8	000	2	00	18		385
8	000	2	00	19		87
8	000	2	00	20		96
8	000	2	00	21		108
8	000	2	00	22		126
8	000	2	00	23		93
8	000	2	00	24		77
8	000	2	00	25		110
8	000	2	00	26		110
8	000	2	00	27		120
8	000	2	00	28		87
8	000	2	00	29		173
8	000	2	00	30		158
8	011	2	10	31		60
9	000	2	00	0		150
9	000	2	00	1		138
9	000	2	00	2		109
9	000	2	00	3		123
9	000	2	00	4		146
9	000	2	00	5		100
9	000	2	00	6		159
9	000	2	00	7		96
9	000	2	00	8		93
9	000	2	00	9		118
9	000	2	00	10		149
9	000	2	00	11		118
9	000	2	00	12		158
9	000	2	00	13		114
9	000	2	00	14		124
9	000	2	00	15		131
9	000	2	00	16		614
9	000	2	00	17		85
9	000	2	00	18		93
9	000	2	00	19		84
9	000	2	00	20		96
9	000	2	00	21		96
9	000	2	00	22		127
9	000	2	00	23		87
9	000	2	00	24		74
9	000	2	00	25		114
9	000	2	00	26		107
9	000	2	00	27		115
9	000	2	00	28		82
9	000	2	00	29		170
9	000	2	00	30		160
9	011	2	10	31		61
10	000	2	00	0		155
10	000	2	00	1		138
10	000	2	00	2		110
10	000	2	00	3		124
10	000	2	00	4		146
10	000	2	00	5		97
10	000	2	00	6		157
10	000	2	00	7		94
10	000	2	00	8		94
10	000	2	00	9		110
10	000	2	00	10		153
10	000	2	00	11		111
10	000	2	00	12		154
10	000	2	00	13		114
10	000	2	00	14		120
10	000	2	00	15		128
10	000	2	00	16		123
10	000	2	00	17		86
10	000	2	00	18		97
10	000	2	00	19		86
10	000	2	00	20		644
10	000	2	00	21		104
10	000	2	00	22		125
10	000	2	00	23		92
10	000	2	00	24		82
10	000	2	00	25		122
10	000	2	00	26		114
10	000	2	00	27		124
10	000	2	00	28		88
10	000	2	00	29		180
10	000	2	00	30		166
10	011	2	10	31		67
11	000	2	00	0		138
11	000	2	00	1		121
11	000	2	00	2		90
11	000	2	00	3		108
11	000	2	00	4		128
11	000	2	00	5		81
11	000	2	00	6		140
11	000	2	00	7		78
11	000	2	00	8		76
11	000	2	00	9		102
11	000	2	00	10		134
11	000	2	00	11		99
11	000	2	00	12		142
11	000	2	00	13		100
11	000	2	00	14		104
11	000	2	00	15		673
11	000	2	00	16		129
11	000	2	00	17		93
11	000	2	00	18		108
11	000	2	00	19		94
11	000	2	00	20		631
11	000	2	00	21		110
11	000	2	00	22		138
11	000	2	00	23		95
11	000	2	00	24		81
11	000	2	00	25		118
11	000	2	00	26		123
11	000	2	00	27		123
11	000	2	00	28		88
11	000	2	00	29		182
11	000	2	00	30		178
11	011	2	10	31		67
12	000	2	00	0		149
12	000	2	00	1		138
12	000	2	00	2		107
12	000	2	00	3		118
12	000	2	00	4		149
12	000	2	00	5		104
12	000	2	00	6		161
12	000	2	00	7		98
12	000	2	00	8		97
12	000	2	00	9		118
12	000	2	00	10		154
12	000	2	00	11		119
12	000	2	00	12		160
12	000	2	00	13		113
12	000	2	00	14		126
12	000	2	00	15		140
12	000	2	00	16		134
12	000	2	00	17		98
12	000	2	00	18		106
12	000	2	00	19		96
12	000	2	00	20		110
12	000	2	00	21		136
12	000	2	00	22		579
12	000	2	00	23		105
12	000	2	00	24		89
12	000	2	00	25		126
12	000	2	00	26		123
12	000	2	00	27		130
12	000	2	00	28		96
12	000	2	00	29		182
12	000	2	00	30		173
12	011	2	10	31		74
13	000	2	00	0		149
13	000	2	00	1		138
13	000	2	00	2		107
13	000	2	00	3		120
13	000	2	00	4		153
13	000	2	00	5		102
13	000	2	00	6		162
13	000	2	00	7		98
13	000	2	00	8		96
13	000	2	00	9		121
13	000	2	00	10		156
13	000	2	00	11		118
13	000	2	00	12		161
13	000	2	00	13		114
13	000	2	00	14		126
13	000	2	00	15		131
13	000	2	00	16		121
13	000	2	00	17		82
13	000	2	00	18		96
13	000	2	00	19		84
13	000	2	00	20		90
13	000	2	00	21		101
13	000	2	00	22		726
13	000	2	00	23		90
13	000	2	00	24		70
13	000	2	00	25		116
13	000	2	00	26		110
13	000	2	00	27		114
13	000	2	00	28		81
13	000	2	00	29		170
13	000	2	00	30		161
13	011	2	10	31		59
14	000	2	00	0		154
14	000	2	00	1		135
14	000	2	00	2		109
14	000	2	00	3		122
14	000	2	00	4		146
14	000	2	00	5		96
14	000	2	00	6		162
14	000	2	00	7		99
14	000	2	00	8		90
14	000	2	00	9		120
14	000	2	00	10		149
14	000	2	00	11		115
14	000	2	00	12		153
14	000	2	00	13		111
14	000	2	00	14		124
14	000	2	00	15		131
14	000	2	00	16		127
14	000	2	00	17		91
14	000	2	00	18		99
14	000	2	00	19		90
14	000	2	00	20		103
14	000	2	00	21		109
14	000	2	00	22		592
14	000	2	00	23		96
14	000	2	00	24		82
14	000	2	00	25		123
14	000	2	00	26		119
14	000	2	00	27		130
14	000	2	00	28		94
14	000	2	00	29		184
14	000	2	00	30		171
14	011	2	10	31		69
15	000	2	00	0		155
15	000	2	00	1		136
15	000	2	00	2		113
15	000	2	00	3		122
15	000	2	00	4		149
15	000	2	00	5		95
15	000	2	00	6		155
15	000	2	00	7		97
15	000	2	00	8		96
15	000	2	00	9		119
15	000	2	00	10		154
15	000	2	00	11		114
15	000	2	00	12		160
15	000	2	00	13		114
15	000	2	00	14		129
15	000	2	00	15		133
15	000	2	00	16		161
15	000	2	00	17		539
15	000	2	00	18		108
15	000	2	00	19		96
15	000	2	00	20		106
15	000	2	00	21		117
15	000	2	00	22		132
15	000	2	00	23		101
15	000	2	00	24		84
15	000	2	00	25		126
15	000	2	00	26		120
15	000	2	00	27		130
15	000	2	00	28		94
15	000	2	00	29		186
15	000	2	00	30		176
15	011	2	10	31		72
16	000	2	00	0		145
16	000	2	00	1		135
16	000	2	00	2		106
16	000	2	00	3		120
16	000	2	00	4		151
16	000	2	00	5		92
16	000	2	00	6		154
16	000	2	00	7		92
16	000	2	00	8		82
16	000	2	00	9		106
16	000	2	00	10		148
16	000	2	00	11		110
16	000	2	00	12		146
16	000	2	00	13		102
16	000	2	00	14		113
16	000	2	00	15		122
16	000	2	00	16		122
16	000	2	00	17		552
16	000	2	00	18		102
16	000	2	00	19		82
16	000	2	00	20		93
16	000	2	00	21		98
16	000	2	00	22		121
16	000	2	00	23		85
16	000	2	00	24		75
16	000	2	00	25		112
16	000	2	00	26		110
16	000	2	00	27		120
16	000	2	00	28		91
16	000	2	00	29		178
16	000	2	00	30		169
16	011	2	10	31		66
17	000	2	00	0		153
17	000	2	00	1		132
17	000	2	00	2		106
17	000	2	00	3		129
