Channel	Threshold	ENC
0	26.019392939135	5.73367522252389
1	27.9323830275831	5.57151478877584
2	32.5143680734736	5.73002615173575
3	29.2078519631147	5.43494591585328
4	18.1517835678044	5.42455096028072
5	30.2276968468281	6.05564548144458
6	12.2362578899185	6.56286887076397
7	39.2111151675938	6.29115120518768
