# Acquisition started at 29/08/2022 - 14:02:21 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		146
0	000	2	00	1		128
0	000	2	00	2		93
0	000	2	00	3		115
0	000	2	00	4		142
0	000	2	00	5		90
0	000	2	00	6		150
0	000	2	00	7		89
0	000	2	00	8		85
0	000	2	00	9		121
0	000	2	00	10		148
0	000	2	00	11		96
0	000	2	00	12		154
0	000	2	00	13		111
0	000	2	00	14		97
0	000	2	00	15		117
0	000	2	00	16		115
0	000	2	00	17		69
0	000	2	00	18		85
0	000	2	00	19		69
0	000	2	00	20		73
0	000	2	00	21		109
0	000	2	00	22		134
0	000	2	00	23		81
0	000	2	00	24		80
0	000	2	00	25		122
0	000	2	00	26		120
0	000	2	00	27		126
0	000	2	00	28		91
0	000	2	00	29		186
0	000	2	00	30		173
0	011	2	10	31		68
1	000	2	00	0		158
1	000	2	00	1		142
1	000	2	00	2		114
1	000	2	00	3		131
1	000	2	00	4		153
1	000	2	00	5		98
1	000	2	00	6		154
1	000	2	00	7		99
1	000	2	00	8		86
1	000	2	00	9		104
1	000	2	00	10		144
1	000	2	00	11		110
1	000	2	00	12		150
1	000	2	00	13		111
1	000	2	00	14		119
1	000	2	00	15		126
1	000	2	00	16		138
1	000	2	00	17		100
1	000	2	00	18		111
1	000	2	00	19		100
1	000	2	00	20		105
1	000	2	00	21		117
1	000	2	00	22		137
1	000	2	00	23		101
1	000	2	00	24		86
1	000	2	00	25		127
1	000	2	00	26		133
1	000	2	00	27		138
1	000	2	00	28		104
1	000	2	00	29		199
1	000	2	00	30		186
1	011	2	10	31		82
2	000	2	00	0		145
2	000	2	00	1		126
2	000	2	00	2		99
2	000	2	00	3		119
2	000	2	00	4		144
2	000	2	00	5		96
2	000	2	00	6		153
2	000	2	00	7		90
2	000	2	00	8		74
2	000	2	00	9		100
2	000	2	00	10		139
2	000	2	00	11		86
2	000	2	00	12		140
2	000	2	00	13		96
2	000	2	00	14		91
2	000	2	00	15		102
2	000	2	00	16		116
2	000	2	00	17		77
2	000	2	00	18		84
2	000	2	00	19		73
2	000	2	00	20		85
2	000	2	00	21		93
2	000	2	00	22		124
2	000	2	00	23		84
2	000	2	00	24		80
2	000	2	00	25		125
2	000	2	00	26		126
2	000	2	00	27		133
2	000	2	00	28		96
2	000	2	00	29		193
2	000	2	00	30		179
2	011	2	10	31		71
3	000	2	00	0		149
3	000	2	00	1		133
3	000	2	00	2		101
3	000	2	00	3		115
3	000	2	00	4		145
3	000	2	00	5		91
3	000	2	00	6		150
3	000	2	00	7		87
3	000	2	00	8		71
3	000	2	00	9		104
3	000	2	00	10		135
3	000	2	00	11		88
3	000	2	00	12		144
3	000	2	00	13		106
3	000	2	00	14		106
3	000	2	00	15		120
3	000	2	00	16		115
3	000	2	00	17		74
3	000	2	00	18		86
3	000	2	00	19		68
3	000	2	00	20		77
3	000	2	00	21		89
3	000	2	00	22		115
3	000	2	00	23		73
3	000	2	00	24		73
