# Acquisition started at 29/08/2022 - 15:35:01 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		138
0	000	2	00	1		110
0	000	2	00	2		83
0	000	2	00	3		105
0	000	2	00	4		132
0	000	2	00	5		79
0	000	2	00	6		134
0	000	2	00	7		75
0	000	2	00	8		58
0	000	2	00	9		85
0	000	2	00	10		115
0	000	2	00	11		70
0	000	2	00	12		120
0	000	2	00	13		78
0	000	2	00	14		69
0	000	2	00	15		87
0	000	2	00	16		70
0	000	2	00	17		41
0	000	2	00	18		61
0	000	2	00	19		50
0	000	2	00	20		60
0	000	2	00	21		76
0	000	2	00	22		98
0	000	2	00	23		65
0	000	2	00	24		66
0	000	2	00	25		108
0	000	2	00	26		104
0	000	2	00	27		118
0	000	2	00	28		82
0	000	2	00	29		173
0	000	2	00	30		160
0	011	2	10	31		57
1	000	2	00	0		160
1	000	2	00	1		136
1	000	2	00	2		108
1	000	2	00	3		123
1	000	2	00	4		155
1	000	2	00	5		103
1	000	2	00	6		169
1	000	2	00	7		99
1	000	2	00	8		100
1	000	2	00	9		132
1	000	2	00	10		161
1	000	2	00	11		124
1	000	2	00	12		163
1	000	2	00	13		120
1	000	2	00	14		134
1	000	2	00	15		139
1	000	2	00	16		146
1	000	2	00	17		113
1	000	2	00	18		123
1	000	2	00	19		110
1	000	2	00	20		122
1	000	2	00	21		133
1	000	2	00	22		158
1	000	2	00	23		118
1	000	2	00	24		100
1	000	2	00	25		138
1	000	2	00	26		136
1	000	2	00	27		146
1	000	2	00	28		109
1	000	2	00	29		197
1	000	2	00	30		186
1	011	2	10	31		85
2	000	2	00	0		158
2	000	2	00	1		141
2	000	2	00	2		109
2	000	2	00	3		130
2	000	2	00	4		147
2	000	2	00	5		104
2	000	2	00	6		165
2	000	2	00	7		96
2	000	2	00	8		94
2	000	2	00	9		120
2	000	2	00	10		157
2	000	2	00	11		121
2	000	2	00	12		162
2	000	2	00	13		118
2	000	2	00	14		130
2	000	2	00	15		144
2	000	2	00	16		146
2	000	2	00	17		113
2	000	2	00	18		119
2	000	2	00	19		104
2	000	2	00	20		114
2	000	2	00	21		120
2	000	2	00	22		145
2	000	2	00	23		108
2	000	2	00	24		97
2	000	2	00	25		133
2	000	2	00	26		134
2	000	2	00	27		141
2	000	2	00	28		107
2	000	2	00	29		194
2	000	2	00	30		186
2	011	2	10	31		84
3	000	2	00	0		145
3	000	2	00	1		126
3	000	2	00	2		101
3	000	2	00	3		116
3	000	2	00	4		144
3	000	2	00	5		90
3	000	2	00	6		153
3	000	2	00	7		97
3	000	2	00	8		82
3	000	2	00	9		117
3	000	2	00	10		149
3	000	2	00	11		101
3	000	2	00	12		149
3	000	2	00	13		106
3	000	2	00	14		112
3	000	2	00	15		127
3	000	2	00	16		133
3	000	2	00	17		87
3	000	2	00	18		104
3	000	2	00	19		87
3	000	2	00	20		102
3	000	2	00	21		119
3	000	2	00	22		144
3	000	2	00	23		106
3	000	2	00	24		86
3	000	2	00	25		130
3	000	2	00	26		126
3	000	2	00	27		131
3	000	2	00	28		92
3	000	2	00	29		189
3	000	2	00	30		175
3	011	2	10	31		74
4	000	2	00	0		164
4	000	2	00	1		144
4	000	2	00	2		112
4	000	2	00	3		129
4	000	2	00	4		151
4	000	2	00	5		102
4	000	2	00	6		172
4	000	2	00	7		106
4	000	2	00	8		114
4	000	2	00	9		142
4	000	2	00	10		177
4	000	2	00	11		140
4	000	2	00	12		182
4	000	2	00	13		141
4	000	2	00	14		155
4	000	2	00	15		162
4	000	2	00	16		177
4	000	2	00	17		137
4	000	2	00	18		147
4	000	2	00	19		134
4	000	2	00	20		143
4	000	2	00	21		151
4	000	2	00	22		178
4	000	2	00	23		146
4	000	2	00	24		104
4	000	2	00	25		144
4	000	2	00	26		139
4	000	2	00	27		144
4	000	2	00	28		110
4	000	2	00	29		201
4	000	2	00	30		193
4	011	2	10	31		88
5	000	2	00	0		149
5	000	2	00	1		126
5	000	2	00	2		90
5	000	2	00	3		118
5	000	2	00	4		142
5	000	2	00	5		93
5	000	2	00	6		155
5	000	2	00	7		88
5	000	2	00	8		82
5	000	2	00	9		112
5	000	2	00	10		137
5	000	2	00	11		97
5	000	2	00	12		154
5	000	2	00	13		104
5	000	2	00	14		109
5	000	2	00	15		116
5	000	2	00	16		129
5	000	2	00	17		87
5	000	2	00	18		100
5	000	2	00	19		90
5	000	2	00	20		97
5	000	2	00	21		109
5	000	2	00	22		141
5	000	2	00	23		100
5	000	2	00	24		84
5	000	2	00	25		126
5	000	2	00	26		129
5	000	2	00	27		133
5	000	2	00	28		97
5	000	2	00	29		185
5	000	2	00	30		179
5	011	2	10	31		73
6	000	2	00	0		160
6	000	2	00	1		144
6	000	2	00	2		113
6	000	2	00	3		128
6	000	2	00	4		158
6	000	2	00	5		104
6	000	2	00	6		168
6	000	2	00	7		106
6	000	2	00	8		105
6	000	2	00	9		130
6	000	2	00	10		162
6	000	2	00	11		132
6	000	2	00	12		165
6	000	2	00	13		126
6	000	2	00	14		140
6	000	2	00	15		146
6	000	2	00	16		158
6	000	2	00	17		125
6	000	2	00	18		131
6	000	2	00	19		122
6	000	2	00	20		132
6	000	2	00	21		141
6	000	2	00	22		162
6	000	2	00	23		133
6	000	2	00	24		105
6	000	2	00	25		139
6	000	2	00	26		142
6	000	2	00	27		148
6	000	2	00	28		113
6	000	2	00	29		197
6	000	2	00	30		192
6	011	2	10	31		86
7	000	2	00	0		150
7	000	2	00	1		129
7	000	2	00	2		100
7	000	2	00	3		123
7	000	2	00	4		147
7	000	2	00	5		103
7	000	2	00	6		168
7	000	2	00	7		100
7	000	2	00	8		96
7	000	2	00	9		134
7	000	2	00	10		160
7	000	2	00	11		116
7	000	2	00	12		161
7	000	2	00	13		114
7	000	2	00	14		118
7	000	2	00	15		130
7	000	2	00	16		143
7	000	2	00	17		108
7	000	2	00	18		118
7	000	2	00	19		110
7	000	2	00	20		123
7	000	2	00	21		140
7	000	2	00	22		169
7	000	2	00	23		132
7	000	2	00	24		105
7	000	2	00	25		141
7	000	2	00	26		138
7	000	2	00	27		139
7	000	2	00	28		105
7	000	2	00	29		197
7	000	2	00	30		183
7	011	2	10	31		77
8	000	2	00	0		152
8	000	2	00	1		574
8	000	2	00	2		100
8	000	2	00	3		119
8	000	2	00	4		145
8	000	2	00	5		92
8	000	2	00	6		160
8	000	2	00	7		96
8	000	2	00	8		106
8	000	2	00	9		135
8	000	2	00	10		171
8	000	2	00	11		128
8	000	2	00	12		172
8	000	2	00	13		129
8	000	2	00	14		136
8	000	2	00	15		149
8	000	2	00	16		172
8	000	2	00	17		131
8	000	2	00	18		142
8	000	2	00	19		137
8	000	2	00	20		141
8	000	2	00	21		149
8	000	2	00	22		178
8	000	2	00	23		141
8	000	2	00	24		105
8	000	2	00	25		145
8	000	2	00	26		138
8	000	2	00	27		143
8	000	2	00	28		107
8	000	2	00	29		197
8	000	2	00	30		193
8	011	2	10	31		86
9	000	2	00	0		148
9	000	2	00	1		650
9	000	2	00	2		98
9	000	2	00	3		118
9	000	2	00	4		141
9	000	2	00	5		89
9	000	2	00	6		155
9	000	2	00	7		88
9	000	2	00	8		83
9	000	2	00	9		107
9	000	2	00	10		145
9	000	2	00	11		108
9	000	2	00	12		149
9	000	2	00	13		108
9	000	2	00	14		116
9	000	2	00	15		125
9	000	2	00	16		151
9	000	2	00	17		110
9	000	2	00	18		120
9	000	2	00	19		105
9	000	2	00	20		118
9	000	2	00	21		126
9	000	2	00	22		150
9	000	2	00	23		117
9	000	2	00	24		97
9	000	2	00	25		133
9	000	2	00	26		135
9	000	2	00	27		138
9	000	2	00	28		101
9	000	2	00	29		198
9	000	2	00	30		187
9	011	2	10	31		81
10	000	2	00	0		392
10	000	2	00	1		162
10	000	2	00	2		109
10	000	2	00	3		128
10	000	2	00	4		150
10	000	2	00	5		102
10	000	2	00	6		164
10	000	2	00	7		103
10	000	2	00	8		102
10	000	2	00	9		124
10	000	2	00	10		162
10	000	2	00	11		123
10	000	2	00	12		164
10	000	2	00	13		123
10	000	2	00	14		134
10	000	2	00	15		142
10	000	2	00	16		164
10	000	2	00	17		130
10	000	2	00	18		138
10	000	2	00	19		127
10	000	2	00	20		137
10	000	2	00	21		145
10	000	2	00	22		177
10	000	2	00	23		135
10	000	2	00	24		112
10	000	2	00	25		145
10	000	2	00	26		146
10	000	2	00	27		149
10	000	2	00	28		117
10	000	2	00	29		205
10	000	2	00	30		193
10	011	2	10	31		93
11	000	2	00	0		150
11	000	2	00	1		131
11	000	2	00	2		104
11	000	2	00	3		124
11	000	2	00	4		144
11	000	2	00	5		97
11	000	2	00	6		153
11	000	2	00	7		92
11	000	2	00	8		86
11	000	2	00	9		106
11	000	2	00	10		135
11	000	2	00	11		102
11	000	2	00	12		138
11	000	2	00	13		97
11	000	2	00	14		96
11	000	2	00	15		107
11	000	2	00	16		113
11	000	2	00	17		82
11	000	2	00	18		98
11	000	2	00	19		83
11	000	2	00	20		97
11	000	2	00	21		101
11	000	2	00	22		128
11	000	2	00	23		96
11	000	2	00	24		90
11	000	2	00	25		126
11	000	2	00	26		129
11	000	2	00	27		132
11	000	2	00	28		100
11	000	2	00	29		191
11	000	2	00	30		177
11	011	2	10	31		73
12	000	2	00	0		161
12	000	2	00	1		148
12	000	2	00	2		114
12	000	2	00	3		133
12	000	2	00	4		160
12	000	2	00	5		106
12	000	2	00	6		170
12	000	2	00	7		111
12	000	2	00	8		121
12	000	2	00	9		148
12	000	2	00	10		179
12	000	2	00	11		144
12	000	2	00	12		187
12	000	2	00	13		146
12	000	2	00	14		157
12	000	2	00	15		169
12	000	2	00	16		184
12	000	2	00	17		145
12	000	2	00	18		156
12	000	2	00	19		146
12	000	2	00	20		152
12	000	2	00	21		162
12	000	2	00	22		191
12	000	2	00	23		157
12	000	2	00	24		113
12	000	2	00	25		147
12	000	2	00	26		145
12	000	2	00	27		152
12	000	2	00	28		114
12	000	2	00	29		204
12	000	2	00	30		199
12	011	2	10	31		91
13	000	2	00	0		146
13	000	2	00	1		126
13	000	2	00	2		93
13	000	2	00	3		116
13	000	2	00	4		142
13	000	2	00	5		91
13	000	2	00	6		150
13	000	2	00	7		86
13	000	2	00	8		88
13	000	2	00	9		116
13	000	2	00	10		146
13	000	2	00	11		98
13	000	2	00	12		152
13	000	2	00	13		104
13	000	2	00	14		107
13	000	2	00	15		116
13	000	2	00	16		124
13	000	2	00	17		90
13	000	2	00	18		107
13	000	2	00	19		96
13	000	2	00	20		107
13	000	2	00	21		114
13	000	2	00	22		152
13	000	2	00	23		115
13	000	2	00	24		88
13	000	2	00	25		130
13	000	2	00	26		124
13	000	2	00	27		128
13	000	2	00	28		95
13	000	2	00	29		182
13	000	2	00	30		174
13	011	2	10	31		68
14	000	2	00	0		151
14	000	2	00	1		130
14	000	2	00	2		97
14	000	2	00	3		120
14	000	2	00	4		142
14	000	2	00	5		93
14	000	2	00	6		152
14	000	2	00	7		89
14	000	2	00	8		74
14	000	2	00	9		97
14	000	2	00	10		133
14	000	2	00	11		95
14	000	2	00	12		139
14	000	2	00	13		98
14	000	2	00	14		101
14	000	2	00	15		113
14	000	2	00	16		125
14	000	2	00	17		85
14	000	2	00	18		99
14	000	2	00	19		83
14	000	2	00	20		91
14	000	2	00	21		98
14	000	2	00	22		123
14	000	2	00	23		92
14	000	2	00	24		86
14	000	2	00	25		122
14	000	2	00	26		118
14	000	2	00	27		130
14	000	2	00	28		98
14	000	2	00	29		189
14	000	2	00	30		178
14	011	2	10	31		72
15	000	2	00	0		144
15	000	2	00	1		117
15	000	2	00	2		85
15	000	2	00	3		109
15	000	2	00	4		140
15	000	2	00	5		89
15	000	2	00	6		152
15	000	2	00	7		87
15	000	2	00	8		82
15	000	2	00	9		110
15	000	2	00	10		142
15	000	2	00	11		90
15	000	2	00	12		146
15	000	2	00	13		101
15	000	2	00	14		94
15	000	2	00	15		116
15	000	2	00	16		106
15	000	2	00	17		67
15	000	2	00	18		87
15	000	2	00	19		73
15	000	2	00	20		90
15	000	2	00	21		112
15	000	2	00	22		148
15	000	2	00	23		103
15	000	2	00	24		81
15	000	2	00	25		122
15	000	2	00	26		119
15	000	2	00	27		130
15	000	2	00	28		89
15	000	2	00	29		183
15	000	2	00	30		171
15	011	2	10	31		62
16	000	2	00	0		146
16	000	2	00	1		120
