# Acquisition started at 29/08/2022 - 15:16:04 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		138
0	000	2	00	1		113
0	000	2	00	2		85
0	000	2	00	3		105
0	000	2	00	4		131
0	000	2	00	5		82
0	000	2	00	6		141
0	000	2	00	7		77
0	000	2	00	8		65
0	000	2	00	9		84
0	000	2	00	10		112
0	000	2	00	11		76
0	000	2	00	12		114
0	000	2	00	13		71
0	000	2	00	14		74
0	000	2	00	15		78
0	000	2	00	16		75
0	000	2	00	17		53
0	000	2	00	18		68
0	000	2	00	19		63
0	000	2	00	20		77
0	000	2	00	21		90
0	000	2	00	22		115
0	000	2	00	23		83
0	000	2	00	24		79
0	000	2	00	25		118
0	000	2	00	26		117
0	000	2	00	27		125
0	000	2	00	28		87
0	000	2	00	29		177
0	000	2	00	30		162
0	011	2	10	31		65
1	000	2	00	0		144
1	000	2	00	1		121
1	000	2	00	2		97
1	000	2	00	3		117
1	000	2	00	4		138
1	000	2	00	5		93
1	000	2	00	6		153
1	000	2	00	7		91
1	000	2	00	8		85
1	000	2	00	9		116
1	000	2	00	10		149
1	000	2	00	11		106
1	000	2	00	12		151
1	000	2	00	13		102
1	000	2	00	14		106
1	000	2	00	15		120
1	000	2	00	16		133
1	000	2	00	17		97
1	000	2	00	18		117
1	000	2	00	19		101
1	000	2	00	20		115
1	000	2	00	21		131
1	000	2	00	22		163
1	000	2	00	23		120
1	000	2	00	24		102
1	000	2	00	25		133
1	000	2	00	26		133
1	000	2	00	27		137
1	000	2	00	28		102
1	000	2	00	29		190
1	000	2	00	30		177
1	011	2	10	31		72
2	000	2	00	0		142
2	000	2	00	1		127
2	000	2	00	2		100
2	000	2	00	3		114
2	000	2	00	4		142
2	000	2	00	5		554
2	000	2	00	6		150
2	000	2	00	7		87
2	000	2	00	8		84
2	000	2	00	9		113
2	000	2	00	10		146
2	000	2	00	11		106
2	000	2	00	12		145
2	000	2	00	13		99
2	000	2	00	14		108
2	000	2	00	15		114
2	000	2	00	16		136
2	000	2	00	17		102
2	000	2	00	18		112
2	000	2	00	19		102
2	000	2	00	20		114
2	000	2	00	21		122
2	000	2	00	22		150
2	000	2	00	23		111
2	000	2	00	24		97
2	000	2	00	25		136
2	000	2	00	26		138
2	000	2	00	27		141
2	000	2	00	28		105
2	000	2	00	29		200
2	000	2	00	30		181
2	011	2	10	31		80
3	000	2	00	0		125
3	000	2	00	1		101
3	000	2	00	2		76
3	000	2	00	3		89
3	000	2	00	4		113
3	000	2	00	5		66
3	000	2	00	6		125
3	000	2	00	7		64
3	000	2	00	8		44
3	000	2	00	9		63
3	000	2	00	10		90
3	000	2	00	11		53
3	000	2	00	12		97
3	000	2	00	13		55
3	000	2	00	14		58
3	000	2	00	15		62
3	000	2	00	16		58
3	000	2	00	17		40
3	000	2	00	18		51
3	000	2	00	19		47
3	000	2	00	20		58
3	000	2	00	21		58
3	000	2	00	22		88
3	000	2	00	23		58
3	000	2	00	24		59
3	000	2	00	25		100
3	000	2	00	26		96
3	000	2	00	27		107
3	000	2	00	28		76
