# Acquisition started at 11/08/2022 - 16:40:11 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		149
0	000	2	00	1		134
0	000	2	00	2		107
0	000	2	00	3		125
0	000	2	00	4		152
0	000	2	00	5		94
0	000	2	00	6		160
0	000	2	00	7		97
0	000	2	00	8		87
0	000	2	00	9		109
0	000	2	00	10		146
0	000	2	00	11		109
0	000	2	00	12		149
0	000	2	00	13		106
0	000	2	00	14		116
0	000	2	00	15		114
0	000	2	00	16		125
0	000	2	00	17		89
0	000	2	00	18		101
0	000	2	00	19		86
0	000	2	00	20		101
0	000	2	00	21		106
0	000	2	00	22		135
0	000	2	00	23		92
0	000	2	00	24		91
0	000	2	00	25		130
0	000	2	00	26		128
0	000	2	00	27		138
0	000	2	00	28		104
0	000	2	00	29		192
0	000	2	00	30		182
0	011	2	10	31		76
1	000	2	00	0		154
1	000	2	00	1		138
1	000	2	00	2		106
1	000	2	00	3		129
1	000	2	00	4		150
1	000	2	00	5		101
1	000	2	00	6		162
1	000	2	00	7		98
1	000	2	00	8		90
1	000	2	00	9		120
1	000	2	00	10		154
1	000	2	00	11		117
1	000	2	00	12		154
1	000	2	00	13		113
1	000	2	00	14		121
1	000	2	00	15		126
1	000	2	00	16		131
1	000	2	00	17		98
1	000	2	00	18		112
1	000	2	00	19		430
1	000	2	00	20		105
1	000	2	00	21		114
1	000	2	00	22		138
1	000	2	00	23		105
1	000	2	00	24		90
1	000	2	00	25		130
1	000	2	00	26		129
1	000	2	00	27		138
1	000	2	00	28		100
1	000	2	00	29		191
1	000	2	00	30		181
1	011	2	10	31		71
2	000	2	00	0		162
2	000	2	00	1		147
2	000	2	00	2		118
2	000	2	00	3		133
2	000	2	00	4		157
2	000	2	00	5		108
2	000	2	00	6		170
2	000	2	00	7		111
2	000	2	00	8		109
2	000	2	00	9		134
2	000	2	00	10		168
2	000	2	00	11		139
2	000	2	00	12		175
2	000	2	00	13		130
2	000	2	00	14		144
2	000	2	00	15		155
2	000	2	00	16		167
2	000	2	00	17		136
2	000	2	00	18		139
2	000	2	00	19		129
2	000	2	00	20		140
2	000	2	00	21		148
2	000	2	00	22		174
2	000	2	00	23		136
2	000	2	00	24		110
2	000	2	00	25		145
2	000	2	00	26		139
2	000	2	00	27		147
2	000	2	00	28		110
2	000	2	00	29		205
2	000	2	00	30		192
2	011	2	10	31		89
3	000	2	00	0		153
3	000	2	00	1		137
3	000	2	00	2		108
3	000	2	00	3		125
3	000	2	00	4		155
3	000	2	00	5		94
3	000	2	00	6		161
3	000	2	00	7		92
3	000	2	00	8		89
3	000	2	00	9		109
3	000	2	00	10		145
3	000	2	00	11		110
3	000	2	00	12		148
3	000	2	00	13		105
3	000	2	00	14		117
3	000	2	00	15		117
3	000	2	00	16		122
3	000	2	00	17		90
3	000	2	00	18		105
3	000	2	00	19		91
3	000	2	00	20		482
3	000	2	00	21		107
3	000	2	00	22		134
3	000	2	00	23		98
3	000	2	00	24		89
3	000	2	00	25		123
3	000	2	00	26		123
3	000	2	00	27		131
3	000	2	00	28		98
3	000	2	00	29		188
3	000	2	00	30		176
3	011	2	10	31		70
4	000	2	00	0		150
4	000	2	00	1		139
4	000	2	00	2		108
4	000	2	00	3		121
4	000	2	00	4		146
4	000	2	00	5		100
4	000	2	00	6		157
4	000	2	00	7		98
4	000	2	00	8		85
4	000	2	00	9		110
4	000	2	00	10		141
4	000	2	00	11		104
4	000	2	00	12		147
4	000	2	00	13		101
4	000	2	00	14		106
4	000	2	00	15		117
4	000	2	00	16		109
4	000	2	00	17		84
4	000	2	00	18		93
4	000	2	00	19		84
4	000	2	00	20		492
4	000	2	00	21		104
4	000	2	00	22		123
4	000	2	00	23		88
4	000	2	00	24		88
4	000	2	00	25		125
4	000	2	00	26		122
4	000	2	00	27		128
4	000	2	00	28		94
4	000	2	00	29		186
4	000	2	00	30		173
4	011	2	10	31		69
5	000	2	00	0		163
5	000	2	00	1		142
5	000	2	00	2		113
5	000	2	00	3		131
5	000	2	00	4		157
5	000	2	00	5		106
5	000	2	00	6		168
5	000	2	00	7		107
5	000	2	00	8		106
5	000	2	00	9		131
5	000	2	00	10		165
5	000	2	00	11		130
5	000	2	00	12		168
5	000	2	00	13		130
5	000	2	00	14		136
5	000	2	00	15		149
5	000	2	00	16		156
5	000	2	00	17		126
5	000	2	00	18		134
5	000	2	00	19		119
5	000	2	00	20		137
5	000	2	00	21		141
5	000	2	00	22		171
5	000	2	00	23		133
5	000	2	00	24		106
5	000	2	00	25		145
5	000	2	00	26		140
5	000	2	00	27		149
5	000	2	00	28		112
5	000	2	00	29		202
5	000	2	00	30		191
5	011	2	10	31		90
6	000	2	00	0		153
6	000	2	00	1		139
6	000	2	00	2		109
6	000	2	00	3		121
6	000	2	00	4		149
6	000	2	00	5		98
6	000	2	00	6		161
6	000	2	00	7		96
6	000	2	00	8		89
6	000	2	00	9		117
6	000	2	00	10		154
6	000	2	00	11		113
6	000	2	00	12		153
6	000	2	00	13		109
6	000	2	00	14		117
6	000	2	00	15		125
6	000	2	00	16		132
6	000	2	00	17		97
6	000	2	00	18		109
6	000	2	00	19		98
6	000	2	00	20		107
6	000	2	00	21		111
6	000	2	00	22		139
6	000	2	00	23		101
6	000	2	00	24		93
6	000	2	00	25		130
6	000	2	00	26		133
6	000	2	00	27		139
6	000	2	00	28		108
6	000	2	00	29		194
6	000	2	00	30		183
6	011	2	10	31		82
7	000	2	00	0		152
7	000	2	00	1		137
7	000	2	00	2		111
7	000	2	00	3		123
7	000	2	00	4		151
7	000	2	00	5		101
7	000	2	00	6		158
7	000	2	00	7		94
7	000	2	00	8		87
7	000	2	00	9		113
7	000	2	00	10		149
7	000	2	00	11		108
7	000	2	00	12		152
7	000	2	00	13		105
7	000	2	00	14		115
