# Acquisition started at 24/08/2022 - 14:50:27 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		165
0	000	2	00	1		152
0	000	2	00	2		117
0	000	2	00	3		131
0	000	2	00	4		158
0	000	2	00	5		111
0	000	2	00	6		174
0	000	2	00	7		109
0	000	2	00	8		120
0	000	2	00	9		146
0	000	2	00	10		184
0	000	2	00	11		150
0	000	2	00	12		186
0	000	2	00	13		149
0	000	2	00	14		162
0	000	2	00	15		180
0	000	2	00	16		190
0	000	2	00	17		149
0	000	2	00	18		159
0	000	2	00	19		144
0	000	2	00	20		155
0	000	2	00	21		164
0	000	2	00	22		192
0	000	2	00	23		158
0	000	2	00	24		109
0	000	2	00	25		145
0	000	2	00	26		142
0	000	2	00	27		150
0	000	2	00	28		109
0	000	2	00	29		203
0	000	2	00	30		196
0	011	2	10	31		93
1	000	2	00	0		162
1	000	2	00	1		143
1	000	2	00	2		112
1	000	2	00	3		133
1	000	2	00	4		156
1	000	2	00	5		109
1	000	2	00	6		171
1	000	2	00	7		107
1	000	2	00	8		107
1	000	2	00	9		129
1	000	2	00	10		163
1	000	2	00	11		125
1	000	2	00	12		165
1	000	2	00	13		121
1	000	2	00	14		133
1	000	2	00	15		138
1	000	2	00	16		147
1	000	2	00	17		110
1	000	2	00	18		124
1	000	2	00	19		108
1	000	2	00	20		118
1	000	2	00	21		125
1	000	2	00	22		149
1	000	2	00	23		114
1	000	2	00	24		104
1	000	2	00	25		142
1	000	2	00	26		138
1	000	2	00	27		147
1	000	2	00	28		112
1	000	2	00	29		200
1	000	2	00	30		189
1	011	2	10	31		84
2	000	2	00	0		156
2	000	2	00	1		136
2	000	2	00	2		102
2	000	2	00	3		125
2	000	2	00	4		146
2	000	2	00	5		101
2	000	2	00	6		160
2	000	2	00	7		94
2	000	2	00	8		90
2	000	2	00	9		120
2	000	2	00	10		151
2	000	2	00	11		114
2	000	2	00	12		156
2	000	2	00	13		112
2	000	2	00	14		129
2	000	2	00	15		137
2	000	2	00	16		140
2	000	2	00	17		100
2	000	2	00	18		117
2	000	2	00	19		98
2	000	2	00	20		112
2	000	2	00	21		126
2	000	2	00	22		155
2	000	2	00	23		109
2	000	2	00	24		90
2	000	2	00	25		131
2	000	2	00	26		129
2	000	2	00	27		134
2	000	2	00	28		104
2	000	2	00	29		193
2	000	2	00	30		181
2	011	2	10	31		78
