# Acquisition started at 11/08/2022 - 15:38:24 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		156
0	000	2	00	1		141
0	000	2	00	2		107
0	000	2	00	3		128
0	000	2	00	4		151
0	000	2	00	5		97
0	000	2	00	6		165
0	000	2	00	7		103
0	000	2	00	8		96
0	000	2	00	9		125
0	000	2	00	10		155
0	000	2	00	11		118
0	000	2	00	12		160
0	000	2	00	13		118
0	000	2	00	14		127
0	000	2	00	15		129
0	000	2	00	16		132
0	000	2	00	17		99
0	000	2	00	18		107
0	000	2	00	19		97
0	000	2	00	20		109
0	000	2	00	21		553
0	000	2	00	22		145
0	000	2	00	23		102
0	000	2	00	24		90
0	000	2	00	25		131
0	000	2	00	26		126
0	000	2	00	27		135
0	000	2	00	28		100
0	000	2	00	29		187
0	000	2	00	30		176
0	011	2	10	31		74
1	000	2	00	0		151
1	000	2	00	1		137
1	000	2	00	2		108
1	000	2	00	3		125
1	000	2	00	4		146
1	000	2	00	5		93
1	000	2	00	6		158
1	000	2	00	7		90
1	000	2	00	8		82
1	000	2	00	9		111
1	000	2	00	10		144
1	000	2	00	11		106
1	000	2	00	12		149
1	000	2	00	13		104
1	000	2	00	14		113
1	000	2	00	15		119
1	000	2	00	16		122
1	000	2	00	17		89
1	000	2	00	18		128
1	000	2	00	19		438
1	000	2	00	20		98
1	000	2	00	21		103
1	000	2	00	22		128
1	000	2	00	23		89
1	000	2	00	24		86
1	000	2	00	25		121
1	000	2	00	26		121
1	000	2	00	27		130
1	000	2	00	28		99
1	000	2	00	29		189
1	000	2	00	30		174
1	011	2	10	31		73
2	000	2	00	0		152
2	000	2	00	1		134
2	000	2	00	2		106
2	000	2	00	3		124
2	000	2	00	4		146
2	000	2	00	5		98
2	000	2	00	6		160
2	000	2	00	7		100
2	000	2	00	8		90
2	000	2	00	9		116
2	000	2	00	10		152
2	000	2	00	11		113
2	000	2	00	12		156
2	000	2	00	13		109
2	000	2	00	14		119
2	000	2	00	15		125
2	000	2	00	16		135
2	000	2	00	17		101
2	000	2	00	18		108
2	000	2	00	19		95
2	000	2	00	20		108
2	000	2	00	21		116
2	000	2	00	22		138
