# Acquisition started at 11/08/2022 - 13:20:50 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		155
0	000	2	00	1		136
0	000	2	00	2		111
0	000	2	00	3		132
0	000	2	00	4		150
0	000	2	00	5		106
0	000	2	00	6		168
0	000	2	00	7		103
0	000	2	00	8		100
0	000	2	00	9		120
0	000	2	00	10		155
0	000	2	00	11		121
0	000	2	00	12		163
0	000	2	00	13		124
0	000	2	00	14		129
0	000	2	00	15		136
0	000	2	00	16		143
0	000	2	00	17		109
0	000	2	00	18		120
0	000	2	00	19		109
0	000	2	00	20		123
0	000	2	00	21		127
0	000	2	00	22		152
0	000	2	00	23		115
0	000	2	00	24		96
0	000	2	00	25		138
0	000	2	00	26		138
0	000	2	00	27		142
0	000	2	00	28		106
0	000	2	00	29		192
0	000	2	00	30		190
0	011	2	10	31		84
1	000	2	00	0		162
1	000	2	00	1		141
1	000	2	00	2		110
1	000	2	00	3		126
1	000	2	00	4		148
1	000	2	00	5		105
1	000	2	00	6		170
1	000	2	00	7		102
1	000	2	00	8		98
1	000	2	00	9		122
1	000	2	00	10		163
1	000	2	00	11		125
1	000	2	00	12		158
1	000	2	00	13		125
1	000	2	00	14		132
1	000	2	00	15		145
1	000	2	00	16		150
1	000	2	00	17		113
1	000	2	00	18		122
1	000	2	00	19		107
1	000	2	00	20		123
1	000	2	00	21		130
1	000	2	00	22		153
1	000	2	00	23		113
1	000	2	00	24		101
1	000	2	00	25		138
1	000	2	00	26		130
1	000	2	00	27		137
1	000	2	00	28		107
1	000	2	00	29		198
1	000	2	00	30		188
1	011	2	10	31		83
2	000	2	00	0		139
2	000	2	00	1		116
2	000	2	00	2		83
2	000	2	00	3		105
2	000	2	00	4		125
2	000	2	00	5		77
2	000	2	00	6		140
2	000	2	00	7		78
2	000	2	00	8		69
2	000	2	00	9		94
2	000	2	00	10		131
2	000	2	00	11		93
2	000	2	00	12		133
2	000	2	00	13		90
2	000	2	00	14		98
2	000	2	00	15		703
2	000	2	00	16		138
2	000	2	00	17		106
2	000	2	00	18		117
2	000	2	00	19		104
2	000	2	00	20		112
2	000	2	00	21		118
2	000	2	00	22		144
2	000	2	00	23		106
2	000	2	00	24		96
2	000	2	00	25		138
2	000	2	00	26		130
2	000	2	00	27		143
2	000	2	00	28		103
2	000	2	00	29		196
2	000	2	00	30		187
2	011	2	10	31		82
3	000	2	00	0		149
3	000	2	00	1		138
3	000	2	00	2		106
3	000	2	00	3		123
3	000	2	00	4		149
3	000	2	00	5		98
3	000	2	00	6		164
3	000	2	00	7		97
3	000	2	00	8		89
3	000	2	00	9		116
3	000	2	00	10		152
3	000	2	00	11		116
3	000	2	00	12		164
3	000	2	00	13		114
3	000	2	00	14		126
3	000	2	00	15		130
3	000	2	00	16		144
3	000	2	00	17		102
3	000	2	00	18		113
3	000	2	00	19		100
3	000	2	00	20		110
3	000	2	00	21		117
3	000	2	00	22		142
3	000	2	00	23		104
3	000	2	00	24		95
3	000	2	00	25		133
3	000	2	00	26		132
3	000	2	00	27		137
3	000	2	00	28		106
3	000	2	00	29		196
3	000	2	00	30		188
3	011	2	10	31		86
4	000	2	00	0		158
4	000	2	00	1		147
4	000	2	00	2		112
4	000	2	00	3		128
4	000	2	00	4		157
4	000	2	00	5		102
4	000	2	00	6		168
4	000	2	00	7		101
4	000	2	00	8		99
4	000	2	00	9		126
4	000	2	00	10		161
4	000	2	00	11		126
4	000	2	00	12		160
4	000	2	00	13		122
4	000	2	00	14		133
4	000	2	00	15		142
4	000	2	00	16		150
4	000	2	00	17		112
4	000	2	00	18		126
4	000	2	00	19		109
4	000	2	00	20		119
4	000	2	00	21		130
4	000	2	00	22		157
4	000	2	00	23		119
4	000	2	00	24		96
4	000	2	00	25		134
4	000	2	00	26		132
4	000	2	00	27		145
4	000	2	00	28		108
4	000	2	00	29		197
4	000	2	00	30		189
4	011	2	10	31		85
5	000	2	00	0		157
5	000	2	00	1		141
5	000	2	00	2		112
5	000	2	00	3		126
5	000	2	00	4		156
5	000	2	00	5		102
5	000	2	00	6		165
5	000	2	00	7		98
5	000	2	00	8		98
5	000	2	00	9		125
5	000	2	00	10		158
5	000	2	00	11		125
5	000	2	00	12		166
5	000	2	00	13		122
5	000	2	00	14		130
5	000	2	00	15		139
5	000	2	00	16		146
5	000	2	00	17		481
5	000	2	00	18		116
5	000	2	00	19		107
5	000	2	00	20		114
5	000	2	00	21		127
5	000	2	00	22		150
5	000	2	00	23		110
5	000	2	00	24		96
