Step X	Napoli	Step X	MIT
3.4167	0.0000	-5.0000	0.0000						
3.4167	111.00	-5.0000	0.0000						
10.250	111.00	5.0000	0.0000						
10.250	1311.0	5.0000	24.000						
17.083	1311.0	15.000	24.000						
17.083	2453.0	15.000	438.00						
23.917	2453.0	25.000	438.00						
23.917	1966.0	25.000	793.00						
30.750	1966.0	35.000	793.00						
30.750	2167.0	35.000	1964.0						
37.583	2167.0	45.000	1964.0						
37.583	1636.0	45.000	2425.0						
44.417	1636.0	55.000	2425.0						
44.417	1399.0	55.000	3625.0						
51.250	1399.0	65.000	3625.0						
51.250	1398.0	65.000	5268.0						
58.083	1398.0	75.000	5268.0						
58.083	1206.0	75.000	5009.0						
64.917	1206.0	85.000	5009.0						
64.917	1296.0	85.000	7478.0						
71.750	1296.0	95.000	7478.0						
71.750	2602.0	95.000	10343						
78.583	2602.0	105.00	10343						
78.583	4580.0	105.00	16541						
85.417	4580.0	115.00	16541						
85.417	8075.0	115.00	16606						
92.250	8075.0	125.00	16606						
92.250	5831.0	125.00	12386						
99.083	5831.0	135.00	12386						
99.083	8887.0	135.00	13444						
105.92	8887.0	145.00	13444						
105.92	8054.0	145.00	8226.0						
112.75	8054.0	155.00	8226.0						
112.75	16708	155.00	2779.0						
119.58	16708	165.00	2779.0						
119.58	14699	165.00	2621.0						
126.42	14699	175.00	2621.0						
126.42	8827.0	175.00	1255.0						
133.25	8827.0	185.00	1255.0						
133.25	15384	185.00	1272.0						
140.08	15384	195.00	1272.0						
140.08	8790.0	195.00	1077.0						
146.92	8790.0	205.00	1077.0						
146.92	8134.0	205.00	1154.0						
153.75	8134.0	215.00	1154.0						
153.75	9302.0	215.00	293.00						
160.58	9302.0	225.00	293.00						
160.58	11990	225.00	108.00						
167.42	11990	235.00	108.00			20.500	0.0000		
167.42	8271.0	235.00	101.00			20.500	80.000		
174.25	8271.0	245.00	101.00			61.500	80.000		
174.25	3670.0	245.00	113.00			61.500	139.00		
181.08	3670.0	255.00	113.00			102.50	139.00		
181.08	12231	255.00	57.000			102.50	276.00		
187.92	12231	265.00	57.000			143.50	276.00		
187.92	4132.0	265.00	88.000			143.50	4486.0		
194.75	4132.0	275.00	88.000			184.50	4486.0		
194.75	11927	275.00	60.000			184.50	1182.0		
201.58	11927	285.00	60.000			225.50	1182.0		
201.58	4555.0	285.00	54.000			225.50	367.00		
208.42	4555.0	295.00	54.000			266.50	367.00		
208.42	4941.0	295.00	49.000			266.50	157.00		
215.25	4941.0	305.00	49.000			307.50	157.00		
215.25	4535.0	305.00	41.000			307.50	102.00		
222.08	4535.0	315.00	41.000			348.50	102.00		
222.08	1708.0	315.00	55.000			348.50	56.000		
228.92	1708.0	325.00	55.000			389.50	56.000		
228.92	1934.0	325.00	44.000			389.50	43.000		
235.75	1934.0	335.00	44.000			430.50	43.000		
235.75	1635.0	335.00	45.000			430.50	32.000		
242.58	1635.0	345.00	45.000			471.50	32.000		
242.58	1183.0	345.00	51.000			471.50	31.000		
249.42	1183.0	355.00	51.000			512.50	31.000		
249.42	964.00	355.00	43.000			512.50	22.000		
256.25	964.00	365.00	43.000			553.50	22.000		
256.25	748.00	365.00	42.000			553.50	14.000		
263.08	748.00	375.00	42.000			594.50	14.000		
263.08	763.00	375.00	43.000			594.50	14.000		
269.92	763.00	385.00	43.000			635.50	14.000		
269.92	604.00	385.00	31.000			635.50	17.000		
276.75	604.00	395.00	31.000			676.50	17.000		
276.75	542.00	395.00	43.000			676.50	70.000		
283.58	542.00	405.00	43.000			717.50	70.000		
283.58	406.00	405.00	27.000			717.50	35.000		
290.42	406.00	415.00	27.000			758.50	35.000		
290.42	465.00	415.00	27.000			758.50	19.000		
297.25	465.00	425.00	27.000			799.50	19.000		
297.25	415.00	425.00	41.000			799.50	10.000		
304.08	415.00	435.00	41.000			840.50	10.000		
304.08	369.00	435.00	45.000			840.50	13.000		
310.92	369.00	445.00	45.000			881.50	13.000		
310.92	350.00	445.00	47.000			881.50	11.000		
317.75	350.00	455.00	47.000			922.50	11.000		
317.75	268.00	455.00	53.000			922.50	4.0000		
324.58	268.00	465.00	53.000			963.50	4.0000		
324.58	257.00	465.00	42.000			963.50	3.0000		
331.42	257.00	475.00	42.000			1004.5	3.0000		
331.42	309.00	475.00	57.000			1004.5	6.0000		
338.25	309.00	485.00	57.000			1045.5	6.0000		
338.25	258.00	485.00	36.000			1045.5	7.0000		
345.08	258.00	495.00	36.000			1086.5	7.0000		
345.08	254.00	495.00	36.000			1086.5	3.0000		
351.92	254.00	505.00	36.000			1127.5	3.0000		
351.92	231.00	505.00	31.000			1127.5	3.0000		
358.75	231.00	515.00	31.000			1168.5	3.0000		
358.75	233.00	515.00	30.000			1168.5	3.0000		
365.58	233.00	525.00	30.000			1209.5	3.0000		
365.58	162.00	525.00	28.000			1209.5	7.0000		
372.42	162.00	535.00	28.000			1250.5	7.0000		
372.42	186.00	535.00	30.000			1250.5	7.0000		
379.25	186.00	545.00	30.000			1291.5	7.0000		
379.25	197.00	545.00	29.000			1291.5	6.0000		
386.08	197.00	555.00	29.000			1332.5	6.0000		
386.08	194.00	555.00	42.000			1332.5	3.0000		
392.92	194.00	565.00	42.000			1373.5	3.0000		
392.92	197.00	565.00	23.000			1373.5	6.0000		
399.75	197.00	575.00	23.000			1414.5	6.0000		
399.75	178.00	575.00	30.000			1414.5	2.0000		
406.58	178.00	585.00	30.000			1455.5	2.0000		
406.58	178.00	585.00	38.000			1455.5	4.0000		
413.42	178.00	595.00	38.000			1496.5	4.0000		
413.42	186.00	595.00	26.000			1496.5	3.0000		
420.25	186.00	605.00	26.000			1537.5	3.0000		
420.25	165.00	605.00	36.000			1537.5	2.0000		
427.08	165.00	615.00	36.000			1578.5	2.0000		
427.08	172.00	615.00	76.000			1578.5	3.0000		
433.92	172.00	625.00	76.000			1619.5	3.0000		
433.92	149.00	625.00	200.00			1619.5	2.0000		
440.75	149.00	635.00	200.00			1660.5	2.0000		
440.75	132.00	635.00	335.00			1660.5	1.0000		
447.58	132.00	645.00	335.00			1701.5	1.0000		
447.58	151.00	645.00	409.00			1701.5	0.0000		
454.42	151.00	655.00	409.00			1742.5	0.0000		
454.42	135.00	655.00	380.00			1742.5	2.0000		
461.25	135.00	665.00	380.00			1783.5	2.0000		
461.25	132.00	665.00	363.00			1783.5	0.0000		
468.08	132.00	675.00	363.00			1824.5	0.0000		
468.08	139.00	675.00	277.00			1824.5	2.0000		
474.92	139.00	685.00	277.00			1865.5	2.0000		
474.92	130.00	685.00	226.00			1865.5	0.0000		
481.75	130.00	695.00	226.00			1906.5	0.0000		
481.75	140.00	695.00	187.00			1906.5	0.0000		
488.58	140.00	705.00	187.00			1947.5	0.0000		
488.58	118.00	705.00	159.00			1947.5	2.0000		
495.42	118.00	715.00	159.00			1988.5	2.0000		
495.42	121.00	715.00	143.00			1988.5	0.0000		
502.25	121.00	725.00	143.00			2029.5	0.0000		
502.25	112.00	725.00	124.00			2029.5	11.000		
509.08	112.00	735.00	124.00			2070.5	11.000		
509.08	117.00	735.00	77.000			2070.5	0.0000		
515.92	117.00	745.00	77.000						
515.92	124.00	745.00	74.000						
522.75	124.00	755.00	74.000						
522.75	137.00	755.00	75.000						
529.58	137.00	765.00	75.000						
529.58	121.00	765.00	47.000						
536.42	121.00	775.00	47.000						
536.42	131.00	775.00	52.000						
543.25	131.00	785.00	52.000						
543.25	124.00	785.00	59.000						
550.08	124.00	795.00	59.000						
550.08	88.000	795.00	30.000						
556.92	88.000	805.00	30.000						
556.92	102.00	805.00	34.000						
563.75	102.00	815.00	34.000						
563.75	112.00	815.00	24.000						
570.58	112.00	825.00	24.000						
570.58	109.00	825.00	16.000						
577.42	109.00	835.00	16.000						
577.42	102.00	835.00	15.000						
584.25	102.00	845.00	15.000						
584.25	118.00	845.00	27.000						
591.08	118.00	855.00	27.000						
591.08	99.000	855.00	20.000						
597.92	99.000	865.00	20.000						
597.92	94.000	865.00	14.000						
604.75	94.000	875.00	14.000						
604.75	116.00	875.00	13.000						
611.58	116.00	885.00	13.000						
611.58	105.00	885.00	7.0000						
618.42	105.00	895.00	7.0000						
618.42	97.000	895.00	19.000						
625.25	97.000	905.00	19.000						
625.25	105.00	905.00	14.000						
632.08	105.00	915.00	14.000						
632.08	107.00	915.00	18.000						
638.92	107.00	925.00	18.000						
638.92	135.00	925.00	7.0000						
645.75	135.00	935.00	7.0000						
645.75	191.00	935.00	8.0000						
652.58	191.00	945.00	8.0000						
652.58	185.00	945.00	9.0000						
659.42	185.00	955.00	9.0000						
659.42	310.00	955.00	8.0000						
666.25	310.00	965.00	8.0000						
666.25	322.00	965.00	14.000						
673.08	322.00	975.00	14.000						
673.08	271.00	975.00	12.000						
679.92	271.00	985.00	12.000						
679.92	289.00	985.00	9.0000						
686.75	289.00	995.00	9.0000						
686.75	277.00	995.00	12.000						
693.58	277.00	1005.0	12.000						
693.58	220.00	1005.0	12.000						
700.42	220.00	1015.0	12.000						
700.42	228.00	1015.0	9.0000						
707.25	228.00	1025.0	9.0000						
707.25	241.00	1025.0	9.0000						
714.08	241.00	1035.0	9.0000						
714.08	219.00	1035.0	9.0000						
720.92	219.00	1045.0	9.0000						
720.92	177.00	1045.0	13.000						
727.75	177.00	1055.0	13.000						
727.75	205.00	1055.0	8.0000						
734.58	205.00	1065.0	8.0000						
734.58	149.00	1065.0	12.000						
741.42	149.00	1075.0	12.000						
741.42	151.00	1075.0	11.000						
748.25	151.00	1085.0	11.000						
748.25	151.00	1085.0	9.0000						
755.08	151.00	1095.0	9.0000						
755.08	127.00	1095.0	10.000						
761.92	127.00	1105.0	10.000						
761.92	122.00	1105.0	10.000						
768.75	122.00	1115.0	10.000						
768.75	121.00	1115.0	7.0000						
775.58	121.00	1125.0	7.0000						
775.58	125.00	1125.0	4.0000						
782.42	125.00	1135.0	4.0000						
782.42	119.00	1135.0	7.0000						
789.25	119.00	1145.0	7.0000						
789.25	118.00	1145.0	9.0000						
796.08	118.00	1155.0	9.0000						
796.08	95.000	1155.0	4.0000						
802.92	95.000	1165.0	4.0000						
802.92	118.00	1165.0	9.0000						
809.75	118.00	1175.0	9.0000						
809.75	103.00	1175.0	10.000						
816.58	103.00	1185.0	10.000						
816.58	76.000	1185.0	9.0000						
823.42	76.000	1195.0	9.0000						
823.42	100.00	1195.0	8.0000						
830.25	100.00	1205.0	8.0000						
830.25	87.000	1205.0	11.000						
837.08	87.000	1215.0	11.000						
837.08	78.000	1215.0	6.0000						
843.92	78.000	1225.0	6.0000						
843.92	73.000	1225.0	14.000						
850.75	73.000	1235.0	14.000						
850.75	83.000	1235.0	15.000						
857.58	83.000	1245.0	15.000						
857.58	59.000	1245.0	4.0000						
864.42	59.000	1255.0	4.0000						
864.42	81.000	1255.0	6.0000						
871.25	81.000	1265.0	6.0000						
871.25	83.000	1265.0	11.000						
878.08	83.000	1275.0	11.000						
878.08	86.000	1275.0	7.0000						
884.92	86.000	1285.0	7.0000						
884.92	68.000	1285.0	10.000						
891.75	68.000	1295.0	10.000						
891.75	73.000	1295.0	7.0000						
898.58	73.000	1305.0	7.0000						
898.58	63.000	1305.0	5.0000						
905.42	63.000	1315.0	5.0000						
905.42	80.000	1315.0	4.0000						
912.25	80.000	1325.0	4.0000						
912.25	73.000	1325.0	3.0000						
919.08	73.000	1335.0	3.0000						
919.08	72.000	1335.0	3.0000						
