# Acquisition started at 12/08/2022 - 10:09:04 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		151
0	000	2	00	1		133
0	000	2	00	2		101
0	000	2	00	3		124
0	000	2	00	4		149
0	000	2	00	5		97
0	000	2	00	6		158
0	000	2	00	7		97
0	000	2	00	8		84
0	000	2	00	9		105
0	000	2	00	10		140
0	000	2	00	11		107
0	000	2	00	12		148
0	000	2	00	13		101
0	000	2	00	14		106
0	000	2	00	15		111
0	000	2	00	16		123
0	000	2	00	17		93
0	000	2	00	18		100
0	000	2	00	19		89
0	000	2	00	20		95
0	000	2	00	21		108
0	000	2	00	22		133
0	000	2	00	23		94
0	000	2	00	24		89
0	000	2	00	25		130
0	000	2	00	26		132
0	000	2	00	27		138
0	000	2	00	28		104
0	000	2	00	29		194
0	000	2	00	30		185
0	011	2	10	31		77
1	000	2	00	0		153
1	000	2	00	1		134
1	000	2	00	2		108
1	000	2	00	3		122
1	000	2	00	4		146
1	000	2	00	5		93
1	000	2	00	6		156
1	000	2	00	7		96
1	000	2	00	8		80
1	000	2	00	9		104
1	000	2	00	10		140
1	000	2	00	11		100
1	000	2	00	12		145
1	000	2	00	13		98
1	000	2	00	14		106
1	000	2	00	15		113
1	000	2	00	16		106
1	000	2	00	17		78
1	000	2	00	18		94
1	000	2	00	19		81
1	000	2	00	20		94
1	000	2	00	21		540
1	000	2	00	22		130
1	000	2	00	23		89
1	000	2	00	24		83
1	000	2	00	25		122
1	000	2	00	26		118
1	000	2	00	27		131
1	000	2	00	28		96
1	000	2	00	29		183
1	000	2	00	30		173
1	011	2	10	31		73
2	000	2	00	0		153
2	000	2	00	1		136
2	000	2	00	2		108
2	000	2	00	3		122
2	000	2	00	4		148
2	000	2	00	5		100
2	000	2	00	6		160
2	000	2	00	7		98
2	000	2	00	8		89
2	000	2	00	9		110
2	000	2	00	10		145
2	000	2	00	11		111
2	000	2	00	12		144
2	000	2	00	13		103
2	000	2	00	14		114
2	000	2	00	15		117
2	000	2	00	16		114
2	000	2	00	17		91
2	000	2	00	18		100
2	000	2	00	19		464
2	000	2	00	20		99
2	000	2	00	21		105
2	000	2	00	22		130
2	000	2	00	23		100
2	000	2	00	24		90
2	000	2	00	25		122
2	000	2	00	26		122
2	000	2	00	27		131
2	000	2	00	28		101
2	000	2	00	29		188
2	000	2	00	30		174
2	011	2	10	31		69
3	000	2	00	0		129
3	000	2	00	1		108
3	000	2	00	2		85
3	000	2	00	3		104
3	000	2	00	4		121
3	000	2	00	5		77
3	000	2	00	6		136
3	000	2	00	7		78
3	000	2	00	8		73
3	000	2	00	9		91
3	000	2	00	10		130
3	000	2	00	11		657
3	000	2	00	12		482
3	000	2	00	13		92
3	000	2	00	14		106
3	000	2	00	15		106
3	000	2	00	16		146
3	000	2	00	17		106
3	000	2	00	18		122
3	000	2	00	19		106
3	000	2	00	20		121
3	000	2	00	21		125
3	000	2	00	22		151
3	000	2	00	23		118
3	000	2	00	24		96
3	000	2	00	25		133
3	000	2	00	26		126
3	000	2	00	27		142
3	000	2	00	28		108
3	000	2	00	29		193
3	000	2	00	30		182
3	011	2	10	31		81
4	000	2	00	0		155
4	000	2	00	1		137
4	000	2	00	2		110
4	000	2	00	3		129
4	000	2	00	4		154
4	000	2	00	5		99
4	000	2	00	6		158
4	000	2	00	7		94
4	000	2	00	8		103
4	000	2	00	9		122
4	000	2	00	10		160
4	000	2	00	11		124
4	000	2	00	12		166
4	000	2	00	13		122
4	000	2	00	14		132
4	000	2	00	15		144
4	000	2	00	16		157
4	000	2	00	17		122
4	000	2	00	18		132
4	000	2	00	19		116
4	000	2	00	20		125
4	000	2	00	21		138
4	000	2	00	22		163
4	000	2	00	23		123
4	000	2	00	24		97
4	000	2	00	25		140
4	000	2	00	26		136
4	000	2	00	27		140
4	000	2	00	28		106
4	000	2	00	29		195
4	000	2	00	30		188
4	011	2	10	31		86
5	000	2	00	0		157
5	000	2	00	1		142
5	000	2	00	2		116
5	000	2	00	3		129
5	000	2	00	4		161
5	000	2	00	5		104
5	000	2	00	6		169
5	000	2	00	7		103
5	000	2	00	8		104
5	000	2	00	9		129
5	000	2	00	10		164
5	000	2	00	11		126
5	000	2	00	12		164
5	000	2	00	13		126
5	000	2	00	14		136
5	000	2	00	15		145
5	000	2	00	16		146
5	000	2	00	17		119
5	000	2	00	18		128
5	000	2	00	19		114
5	000	2	00	20		125
5	000	2	00	21		135
5	000	2	00	22		162
5	000	2	00	23		128
5	000	2	00	24		102
5	000	2	00	25		134
5	000	2	00	26		138
5	000	2	00	27		141
5	000	2	00	28		107
5	000	2	00	29		198
5	000	2	00	30		182
5	011	2	10	31		84
6	000	2	00	0		168
6	000	2	00	1		146
6	000	2	00	2		114
6	000	2	00	3		132
6	000	2	00	4		155
6	000	2	00	5		101
6	000	2	00	6		165
6	000	2	00	7		105
6	000	2	00	8		116
6	000	2	00	9		139
6	000	2	00	10		183
6	000	2	00	11		141
6	000	2	00	12		178
6	000	2	00	13		142
6	000	2	00	14		154
6	000	2	00	15		166
6	000	2	00	16		165
6	000	2	00	17		130
6	000	2	00	18		141
6	000	2	00	19		528
6	000	2	00	20		136
6	000	2	00	21		143
6	000	2	00	22		164
6	000	2	00	23		132
6	000	2	00	24		99
6	000	2	00	25		136
6	000	2	00	26		132
6	000	2	00	27		138
6	000	2	00	28		105
6	000	2	00	29		190
6	000	2	00	30		184
6	011	2	10	31		80
7	000	2	00	0		139
7	000	2	00	1		125
7	000	2	00	2		94
7	000	2	00	3		110
7	000	2	00	4		137
7	000	2	00	5		87
7	000	2	00	6		149
7	000	2	00	7		90
7	000	2	00	8		81
7	000	2	00	9		99
7	000	2	00	10		140
7	000	2	00	11		98
7	000	2	00	12		144
7	000	2	00	13		570
7	000	2	00	14		105
7	000	2	00	15		107
7	000	2	00	16		130
7	000	2	00	17		97
7	000	2	00	18		108
7	000	2	00	19		93
7	000	2	00	20		102
7	000	2	00	21		112
7	000	2	00	22		138
7	000	2	00	23		101
7	000	2	00	24		93
7	000	2	00	25		130
7	000	2	00	26		135
7	000	2	00	27		141
7	000	2	00	28		105
7	000	2	00	29		196
7	000	2	00	30		184
7	011	2	10	31		80
8	000	2	00	0		144
8	000	2	00	1		130
8	000	2	00	2		106
8	000	2	00	3		120
8	000	2	00	4		148
8	000	2	00	5		99
8	000	2	00	6		161
8	000	2	00	7		95
8	000	2	00	8		94
8	000	2	00	9		122
8	000	2	00	10		154
8	000	2	00	11		112
8	000	2	00	12		157
8	000	2	00	13		109
8	000	2	00	14		118
8	000	2	00	15		123
8	000	2	00	16		114
8	000	2	00	17		88
8	000	2	00	18		101
8	000	2	00	19		85
8	000	2	00	20		94
8	000	2	00	21		107
8	000	2	00	22		129
8	000	2	00	23		319
8	000	2	00	24		84
8	000	2	00	25		119
8	000	2	00	26		120
8	000	2	00	27		130
8	000	2	00	28		94
8	000	2	00	29		184
8	000	2	00	30		170
8	011	2	10	31		67
9	000	2	00	0		160
9	000	2	00	1		138
9	000	2	00	2		112
9	000	2	00	3		130
9	000	2	00	4		150
9	000	2	00	5		103
9	000	2	00	6		164
9	000	2	00	7		101
