# Acquisition started at 10/08/2022 - 15:38:01 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		154
0	000	2	00	1		138
0	000	2	00	2		114
0	000	2	00	3		124
0	000	2	00	4		153
0	000	2	00	5		93
0	000	2	00	6		162
0	000	2	00	7		98
0	000	2	00	8		95
0	000	2	00	9		120
0	000	2	00	10		151
0	000	2	00	11		117
0	000	2	00	12		155
0	000	2	00	13		110
0	000	2	00	14		123
0	000	2	00	15		129
0	000	2	00	16		142
0	000	2	00	17		104
0	000	2	00	18		114
0	000	2	00	19		102
0	000	2	00	20		111
0	000	2	00	21		121
0	000	2	00	22		144
0	000	2	00	23		114
0	000	2	00	24		95
0	000	2	00	25		135
0	000	2	00	26		130
0	000	2	00	27		138
0	000	2	00	28		103
0	000	2	00	29		193
0	000	2	00	30		183
0	011	2	10	31		87
1	000	2	00	0		154
1	000	2	00	1		138
1	000	2	00	2		107
1	000	2	00	3		124
1	000	2	00	4		149
1	000	2	00	5		99
1	000	2	00	6		160
1	000	2	00	7		100
1	000	2	00	8		96
1	000	2	00	9		122
1	000	2	00	10		154
1	000	2	00	11		117
1	000	2	00	12		157
1	000	2	00	13		114
1	000	2	00	14		127
1	000	2	00	15		132
1	000	2	00	16		126
1	000	2	00	17		90
1	000	2	00	18		99
1	000	2	00	19		89
1	000	2	00	20		100
1	000	2	00	21		656
1	000	2	00	22		135
1	000	2	00	23		100
1	000	2	00	24		77
1	000	2	00	25		113
1	000	2	00	26		115
1	000	2	00	27		121
1	000	2	00	28		85
1	000	2	00	29		175
1	000	2	00	30		163
1	011	2	10	31		64
2	000	2	00	0		121
2	000	2	00	1		106
2	000	2	00	2		82
2	000	2	00	3		92
2	000	2	00	4		118
2	000	2	00	5		72
2	000	2	00	6		126
2	000	2	00	7		70
2	000	2	00	8		64
2	000	2	00	9		90
2	000	2	00	10		123
2	000	2	00	11		87
2	000	2	00	12		129
2	000	2	00	13		86
2	000	2	00	14		91
2	000	2	00	15		732
2	000	2	00	16		132
2	000	2	00	17		105
2	000	2	00	18		108
2	000	2	00	19		101
2	000	2	00	20		113
2	000	2	00	21		116
2	000	2	00	22		138
2	000	2	00	23		111
2	000	2	00	24		95
2	000	2	00	25		130
2	000	2	00	26		130
2	000	2	00	27		139
2	000	2	00	28		103
2	000	2	00	29		194
2	000	2	00	30		180
2	011	2	10	31		84
3	000	2	00	0		149
3	000	2	00	1		133
3	000	2	00	2		107
3	000	2	00	3		121
3	000	2	00	4		151
3	000	2	00	5		95
3	000	2	00	6		154
3	000	2	00	7		93
3	000	2	00	8		88
3	000	2	00	9		112
3	000	2	00	10		146
3	000	2	00	11		109
3	000	2	00	12		150
3	000	2	00	13		106
3	000	2	00	14		117
3	000	2	00	15		123
3	000	2	00	16		110
3	000	2	00	17		79
3	000	2	00	18		87
3	000	2	00	19		76
3	000	2	00	20		87
3	000	2	00	21		91
3	000	2	00	22		114
3	000	2	00	23		653
3	000	2	00	24		69
3	000	2	00	25		104
3	000	2	00	26		105
3	000	2	00	27		114
3	000	2	00	28		82
3	000	2	00	29		169
3	000	2	00	30		153
3	011	2	10	31		59
4	000	2	00	0		135
4	000	2	00	1		117
4	000	2	00	2		85
4	000	2	00	3		107
4	000	2	00	4		712
4	000	2	00	5		81
4	000	2	00	6		139
4	000	2	00	7		77
4	000	2	00	8		73
4	000	2	00	9		98
4	000	2	00	10		129
4	000	2	00	11		96
4	000	2	00	12		136
4	000	2	00	13		93
4	000	2	00	14		102
4	000	2	00	15		108
4	000	2	00	16		139
4	000	2	00	17		104
4	000	2	00	18		113
4	000	2	00	19		103
4	000	2	00	20		118
4	000	2	00	21		123
4	000	2	00	22		145
4	000	2	00	23		106
4	000	2	00	24		93
4	000	2	00	25		130
4	000	2	00	26		133
4	000	2	00	27		138
4	000	2	00	28		107
4	000	2	00	29		189
4	000	2	00	30		185
4	011	2	10	31		84
5	000	2	00	0		146
5	000	2	00	1		138
5	000	2	00	2		104
5	000	2	00	3		120
5	000	2	00	4		152
5	000	2	00	5		95
5	000	2	00	6		156
5	000	2	00	7		92
5	000	2	00	8		82
5	000	2	00	9		105
5	000	2	00	10		139
5	000	2	00	11		103
5	000	2	00	12		146
5	000	2	00	13		104
5	000	2	00	14		113
5	000	2	00	15		118
5	000	2	00	16		107
5	000	2	00	17		74
5	000	2	00	18		86
5	000	2	00	19		73
5	000	2	00	20		87
5	000	2	00	21		658
5	000	2	00	22		113
5	000	2	00	23		84
5	000	2	00	24		70
5	000	2	00	25		107
5	000	2	00	26		107
5	000	2	00	27		114
5	000	2	00	28		82
5	000	2	00	29		168
5	000	2	00	30		155
5	011	2	10	31		59
6	000	2	00	0		124
6	000	2	00	1		106
6	000	2	00	2		76
6	000	2	00	3		93
6	000	2	00	4		121
6	000	2	00	5		662
6	000	2	00	6		128
6	000	2	00	7		69
6	000	2	00	8		66
6	000	2	00	9		87
6	000	2	00	10		117
6	000	2	00	11		83
6	000	2	00	12		129
6	000	2	00	13		82
6	000	2	00	14		93
6	000	2	00	15		104
6	000	2	00	16		140
6	000	2	00	17		109
6	000	2	00	18		112
6	000	2	00	19		106
6	000	2	00	20		116
6	000	2	00	21		123
6	000	2	00	22		154
6	000	2	00	23		109
6	000	2	00	24		99
6	000	2	00	25		132
6	000	2	00	26		130
6	000	2	00	27		137
6	000	2	00	28		101
6	000	2	00	29		195
6	000	2	00	30		184
6	011	2	10	31		78
7	000	2	00	0		156
7	000	2	00	1		136
7	000	2	00	2		102
7	000	2	00	3		121
7	000	2	00	4		149
7	000	2	00	5		92
7	000	2	00	6		157
7	000	2	00	7		96
7	000	2	00	8		90
7	000	2	00	9		118
7	000	2	00	10		154
7	000	2	00	11		120
7	000	2	00	12		157
7	000	2	00	13		111
7	000	2	00	14		120
7	000	2	00	15		136
7	000	2	00	16		114
7	000	2	00	17		82
7	000	2	00	18		93
7	000	2	00	19		77
7	000	2	00	20		86
7	000	2	00	21		96
7	000	2	00	22		114
7	000	2	00	23		88
7	000	2	00	24		67
7	000	2	00	25		107
7	000	2	00	26		109
7	000	2	00	27		117
7	000	2	00	28		81
7	000	2	00	29		169
7	000	2	00	30		747
7	011	2	10	31		58
8	000	2	00	0		154
8	000	2	00	1		138
8	000	2	00	2		112
8	000	2	00	3		128
8	000	2	00	4		153
8	000	2	00	5		102
8	000	2	00	6		167
8	000	2	00	7		100
8	000	2	00	8		95
8	000	2	00	9		122
8	000	2	00	10		161
8	000	2	00	11		116
8	000	2	00	12		160
8	000	2	00	13		120
8	000	2	00	14		130
8	000	2	00	15		137
8	000	2	00	16		137
8	000	2	00	17		99
8	000	2	00	18		105
8	000	2	00	19		93
8	000	2	00	20		109
8	000	2	00	21		115
8	000	2	00	22		142
8	000	2	00	23		104
8	000	2	00	24		86
8	000	2	00	25		129
8	000	2	00	26		125
8	000	2	00	27		133
8	000	2	00	28		97
8	000	2	00	29		186
8	000	2	00	30		681
8	011	2	10	31		75
9	000	2	00	0		130
9	000	2	00	1		107
9	000	2	00	2		81
9	000	2	00	3		101
9	000	2	00	4		122
9	000	2	00	5		77
9	000	2	00	6		134
9	000	2	00	7		74
9	000	2	00	8		72
9	000	2	00	9		101
9	000	2	00	10		135
9	000	2	00	11		666
9	000	2	00	12		134
9	000	2	00	13		97
9	000	2	00	14		106
9	000	2	00	15		111
9	000	2	00	16		148
9	000	2	00	17		113
9	000	2	00	18		124
9	000	2	00	19		109
9	000	2	00	20		125
9	000	2	00	21		124
9	000	2	00	22		156
9	000	2	00	23		116
9	000	2	00	24		97
9	000	2	00	25		136
9	000	2	00	26		134
9	000	2	00	27		141
9	000	2	00	28		107
9	000	2	00	29		196
9	000	2	00	30		189
9	011	2	10	31		82
10	000	2	00	0		153
10	000	2	00	1		134
10	000	2	00	2		108
10	000	2	00	3		122
10	000	2	00	4		145
10	000	2	00	5		99
10	000	2	00	6		162
10	000	2	00	7		93
10	000	2	00	8		94
10	000	2	00	9		117
10	000	2	00	10		152
10	000	2	00	11		121
10	000	2	00	12		160
10	000	2	00	13		116
10	000	2	00	14		126
10	000	2	00	15		136
10	000	2	00	16		123
10	000	2	00	17		92
10	000	2	00	18		98
10	000	2	00	19		90
10	000	2	00	20		93
10	000	2	00	21		104
10	000	2	00	22		128
10	000	2	00	23		94
10	000	2	00	24		77
10	000	2	00	25		114
10	000	2	00	26		670
10	000	2	00	27		126
10	000	2	00	28		87
10	000	2	00	29		178
10	000	2	00	30		165
10	011	2	10	31		65
11	000	2	00	0		154
11	000	2	00	1		134
11	000	2	00	2		110
11	000	2	00	3		123
11	000	2	00	4		151
11	000	2	00	5		102
11	000	2	00	6		157
11	000	2	00	7		96
11	000	2	00	8		98
11	000	2	00	9		122
11	000	2	00	10		154
11	000	2	00	11		119
11	000	2	00	12		163
11	000	2	00	13		123
11	000	2	00	14		130
11	000	2	00	15		137
11	000	2	00	16		132
11	000	2	00	17		101
11	000	2	00	18		108
11	000	2	00	19		100
11	000	2	00	20		182
11	000	2	00	21		631
11	000	2	00	22		142
11	000	2	00	23		106
11	000	2	00	24		83
11	000	2	00	25		117
11	000	2	00	26		118
11	000	2	00	27		129
11	000	2	00	28		88
11	000	2	00	29		182
11	000	2	00	30		169
11	011	2	10	31		66
12	000	2	00	0		157
12	000	2	00	1		136
12	000	2	00	2		108
12	000	2	00	3		125
12	000	2	00	4		146
12	000	2	00	5		99
12	000	2	00	6		160
12	000	2	00	7		101
12	000	2	00	8		96
12	000	2	00	9		122
12	000	2	00	10		149
12	000	2	00	11		122
12	000	2	00	12		157
12	000	2	00	13		118
12	000	2	00	14		128
12	000	2	00	15		136
12	000	2	00	16		134
12	000	2	00	17		100
12	000	2	00	18		104
12	000	2	00	19		93
12	000	2	00	20		105
12	000	2	00	21		629
12	000	2	00	22		133
12	000	2	00	23		99
12	000	2	00	24		82
12	000	2	00	25		116
12	000	2	00	26		120
12	000	2	00	27		127
12	000	2	00	28		93
12	000	2	00	29		183
12	000	2	00	30		173
12	011	2	10	31		73
13	000	2	00	0		599
13	000	2	00	1		125
13	000	2	00	2		95
13	000	2	00	3		113
13	000	2	00	4		139
13	000	2	00	5		88
13	000	2	00	6		153
13	000	2	00	7		87
13	000	2	00	8		86
13	000	2	00	9		111
13	000	2	00	10		144
13	000	2	00	11		114
13	000	2	00	12		153
13	000	2	00	13		112
13	000	2	00	14		116
13	000	2	00	15		124
13	000	2	00	16		153
13	000	2	00	17		118
13	000	2	00	18		126
