# Acquisition started at 12/08/2022 - 11:24:41 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		146
0	000	2	00	1		134
0	000	2	00	2		102
0	000	2	00	3		120
0	000	2	00	4		147
0	000	2	00	5		96
0	000	2	00	6		155
0	000	2	00	7		90
0	000	2	00	8		72
0	000	2	00	9		91
0	000	2	00	10		130
0	000	2	00	11		92
0	000	2	00	12		132
0	000	2	00	13		90
0	000	2	00	14		94
0	000	2	00	15		93
0	000	2	00	16		94
0	000	2	00	17		70
0	000	2	00	18		82
0	000	2	00	19		428
0	000	2	00	20		78
0	000	2	00	21		82
0	000	2	00	22		104
0	000	2	00	23		74
0	000	2	00	24		80
0	000	2	00	25		118
0	000	2	00	26		117
0	000	2	00	27		132
0	000	2	00	28		94
0	000	2	00	29		179
0	000	2	00	30		169
0	011	2	10	31		65
1	000	2	00	0		164
1	000	2	00	1		148
1	000	2	00	2		114
1	000	2	00	3		130
1	000	2	00	4		154
1	000	2	00	5		106
1	000	2	00	6		172
1	000	2	00	7		108
1	000	2	00	8		116
1	000	2	00	9		138
1	000	2	00	10		180
1	000	2	00	11		136
1	000	2	00	12		178
1	000	2	00	13		138
1	000	2	00	14		154
1	000	2	00	15		165
1	000	2	00	16		180
1	000	2	00	17		138
1	000	2	00	18		149
1	000	2	00	19		138
1	000	2	00	20		148
1	000	2	00	21		153
1	000	2	00	22		174
1	000	2	00	23		142
1	000	2	00	24		105
1	000	2	00	25		139
1	000	2	00	26		138
1	000	2	00	27		144
1	000	2	00	28		106
1	000	2	00	29		204
1	000	2	00	30		188
1	011	2	10	31		88
2	000	2	00	0		165
2	000	2	00	1		152
2	000	2	00	2		117
2	000	2	00	3		136
2	000	2	00	4		160
2	000	2	00	5		107
2	000	2	00	6		170
2	000	2	00	7		108
2	000	2	00	8		106
2	000	2	00	9		137
2	000	2	00	10		171
2	000	2	00	11		128
2	000	2	00	12		170
2	000	2	00	13		133
2	000	2	00	14		144
2	000	2	00	15		156
2	000	2	00	16		170
2	000	2	00	17		136
2	000	2	00	18		141
2	000	2	00	19		130
2	000	2	00	20		144
2	000	2	00	21		148
2	000	2	00	22		168
2	000	2	00	23		134
2	000	2	00	24		110
2	000	2	00	25		140
2	000	2	00	26		144
2	000	2	00	27		149
2	000	2	00	28		117
2	000	2	00	29		204
2	000	2	00	30		197
2	011	2	10	31		95
3	000	2	00	0		144
3	000	2	00	1		124
3	000	2	00	2		96
3	000	2	00	3		115
3	000	2	00	4		137
3	000	2	00	5		87
3	000	2	00	6		154
3	000	2	00	7		89
3	000	2	00	8		91
3	000	2	00	9		113
3	000	2	00	10		148
3	000	2	00	11		115
3	000	2	00	12		155
3	000	2	00	13		120
3	000	2	00	14		147
3	000	2	00	15		635
3	000	2	00	16		155
3	000	2	00	17		122
3	000	2	00	18		135
3	000	2	00	19		123
3	000	2	00	20		132
3	000	2	00	21		138
3	000	2	00	22		164
3	000	2	00	23		132
3	000	2	00	24		103
3	000	2	00	25		144
3	000	2	00	26		134
3	000	2	00	27		144
3	000	2	00	28		106
3	000	2	00	29		200
3	000	2	00	30		186
3	011	2	10	31		88
4	000	2	00	0		145
4	000	2	00	1		128
4	000	2	00	2		104
4	000	2	00	3		121
4	000	2	00	4		147
4	000	2	00	5		97
4	000	2	00	6		158
4	000	2	00	7		99
4	000	2	00	8		85
4	000	2	00	9		106
4	000	2	00	10		148
4	000	2	00	11		105
4	000	2	00	12		142
4	000	2	00	13		98
4	000	2	00	14		104
4	000	2	00	15		105
4	000	2	00	16		114
4	000	2	00	17		82
4	000	2	00	18		88
4	000	2	00	19		435
4	000	2	00	20		93
4	000	2	00	21		94
4	000	2	00	22		118
4	000	2	00	23		88
4	000	2	00	24		85
4	000	2	00	25		123
4	000	2	00	26		125
4	000	2	00	27		130
4	000	2	00	28		98
4	000	2	00	29		186
4	000	2	00	30		173
4	011	2	10	31		71
5	000	2	00	0		145
5	000	2	00	1		128
5	000	2	00	2		105
5	000	2	00	3		119
5	000	2	00	4		141
5	000	2	00	5		93
5	000	2	00	6		151
5	000	2	00	7		93
5	000	2	00	8		84
5	000	2	00	9		97
5	000	2	00	10		140
5	000	2	00	11		96
5	000	2	00	12		137
5	000	2	00	13		91
5	000	2	00	14		93
5	000	2	00	15		90
5	000	2	00	16		105
5	000	2	00	17		73
5	000	2	00	18		85
5	000	2	00	19		75
5	000	2	00	20		86
5	000	2	00	21		90
5	000	2	00	22		123
5	000	2	00	23		85
5	000	2	00	24		89
5	000	2	00	25		123
5	000	2	00	26		126
5	000	2	00	27		133
5	000	2	00	28		106
5	000	2	00	29		187
5	000	2	00	30		172
5	011	2	10	31		74
6	000	2	00	0		53
6	000	2	00	1		19
6	000	2	00	2		35
6	000	2	00	3		29
6	000	2	00	4		21
6	000	2	00	5		13
6	000	2	00	6		23
6	000	2	00	7		20
6	000	2	00	8		26
6	000	2	00	9		17
6	000	2	00	10		38
6	000	2	00	11		43
6	000	2	00	12		26
6	000	2	00	13		25
6	000	2	00	14		36
6	000	2	00	15		26
6	000	2	00	16		38
6	000	2	00	17		28
6	000	2	00	18		37
6	000	2	00	19		37
6	000	2	00	20		45
6	000	2	00	21		24
6	000	2	00	22		38
6	000	2	00	23		46
6	000	2	00	24		29
6	000	2	00	25		36
6	000	2	00	26		33
6	000	2	00	27		40
6	000	2	00	28		36
6	000	2	00	29		30
6	000	2	00	30		32
6	011	2	10	31		29
7	000	2	00	0		66
7	000	2	00	1		21
7	000	2	00	2		34
7	000	2	00	3		30
7	000	2	00	4		34
7	000	2	00	5		14
7	000	2	00	6		33
7	000	2	00	7		20
7	000	2	00	8		25
7	000	2	00	9		16
7	000	2	00	10		38
7	000	2	00	11		43
7	000	2	00	12		26
7	000	2	00	13		26
7	000	2	00	14		37
7	000	2	00	15		26
7	000	2	00	16		40
7	000	2	00	17		28
7	000	2	00	18		39
7	000	2	00	19		39
7	000	2	00	20		46
7	000	2	00	21		25
7	000	2	00	22		40
7	000	2	00	23		48
7	000	2	00	24		34
7	000	2	00	25		48
7	000	2	00	26		47
7	000	2	00	27		53
7	000	2	00	28		40
7	000	2	00	29		85
7	000	2	00	30		69
7	011	2	10	31		32
8	000	2	00	0		58
8	000	2	00	1		20
8	000	2	00	2		34
8	000	2	00	3		29
8	000	2	00	4		22
8	000	2	00	5		13
8	000	2	00	6		23
8	000	2	00	7		18
8	000	2	00	8		24
8	000	2	00	9		17
8	000	2	00	10		37
8	000	2	00	11		41
8	000	2	00	12		24
8	000	2	00	13		25
8	000	2	00	14		35
8	000	2	00	15		25
8	000	2	00	16		40
8	000	2	00	17		28
8	000	2	00	18		39
8	000	2	00	19		38
8	000	2	00	20		46
8	000	2	00	21		26
8	000	2	00	22		41
8	000	2	00	23		48
8	000	2	00	24		32
8	000	2	00	25		40
8	000	2	00	26		37
8	000	2	00	27		45
8	000	2	00	28		37
8	000	2	00	29		69
8	000	2	00	30		60
8	011	2	10	31		30
9	000	2	00	0		52
9	000	2	00	1		18
9	000	2	00	2		33
9	000	2	00	3		29
9	000	2	00	4		20
9	000	2	00	5		13
9	000	2	00	6		22
9	000	2	00	7		19
9	000	2	00	8		24
9	000	2	00	9		16
9	000	2	00	10		37
9	000	2	00	11		42
9	000	2	00	12		25
9	000	2	00	13		24
9	000	2	00	14		34
9	000	2	00	15		24
9	000	2	00	16		37
9	000	2	00	17		27
9	000	2	00	18		37
9	000	2	00	19		37
9	000	2	00	20		45
9	000	2	00	21		23
9	000	2	00	22		37
9	000	2	00	23		45
9	000	2	00	24		29
9	000	2	00	25		36
9	000	2	00	26		33
9	000	2	00	27		41
9	000	2	00	28		34
9	000	2	00	29		45
9	000	2	00	30		43
9	011	2	10	31		29
10	000	2	00	0		90
10	000	2	00	1		41
10	000	2	00	2		43
10	000	2	00	3		50
10	000	2	00	4		58
10	000	2	00	5		25
10	000	2	00	6		58
10	000	2	00	7		28
10	000	2	00	8		25
10	000	2	00	9		18
10	000	2	00	10		38
10	000	2	00	11		42
10	000	2	00	12		26
10	000	2	00	13		25
10	000	2	00	14		35
10	000	2	00	15		25
10	000	2	00	16		38
10	000	2	00	17		26
10	000	2	00	18		37
10	000	2	00	19		37
10	000	2	00	20		47
10	000	2	00	21		36
10	000	2	00	22		68
10	000	2	00	23		60
10	000	2	00	24		55
10	000	2	00	25		82
10	000	2	00	26		77
10	000	2	00	27		85
10	000	2	00	28		62
10	000	2	00	29		125
10	000	2	00	30		101
10	011	2	10	31		32
11	000	2	00	0		85
11	000	2	00	1		49
11	000	2	00	2		36
11	000	2	00	3		41
11	000	2	00	4		53
11	000	2	00	5		21
11	000	2	00	6		52
11	000	2	00	7		19
11	000	2	00	8		23
11	000	2	00	9		20
11	000	2	00	10		38
11	000	2	00	11		41
11	000	2	00	12		39
11	000	2	00	13		25
11	000	2	00	14		36
11	000	2	00	15		37
11	000	2	00	16		39
11	000	2	00	17		28
11	000	2	00	18		38
11	000	2	00	19		38
11	000	2	00	20		46
11	000	2	00	21		47
11	000	2	00	22		74
11	000	2	00	23		48
11	000	2	00	24		32
11	000	2	00	25		63
11	000	2	00	26		65
11	000	2	00	27		75
11	000	2	00	28		45
11	000	2	00	29		127
11	000	2	00	30		121
11	011	2	10	31		32
12	000	2	00	0		150
12	000	2	00	1		137
12	000	2	00	2		105
12	000	2	00	3		124
12	000	2	00	4		148
12	000	2	00	5		101
12	000	2	00	6		164
12	000	2	00	7		98
12	000	2	00	8		98
12	000	2	00	9		122
12	000	2	00	10		159
12	000	2	00	11		120
12	000	2	00	12		158
12	000	2	00	13		114
12	000	2	00	14		126
12	000	2	00	15		130
12	000	2	00	16		442
12	000	2	00	17		101
12	000	2	00	18		113
12	000	2	00	19		98
12	000	2	00	20		108
12	000	2	00	21		121
12	000	2	00	22		149
12	000	2	00	23		109
12	000	2	00	24		92
12	000	2	00	25		134
