# Acquisition started at 12/08/2022 - 12:57:54 
#
#******************************************* 
#
#Event	Ev.Type	ASIC	Ch.Type	Channel		Energy (ADC)
0	000	2	00	0		150
0	000	2	00	1		137
0	000	2	00	2		113
0	000	2	00	3		121
0	000	2	00	4		155
0	000	2	00	5		98
0	000	2	00	6		160
0	000	2	00	7		99
0	000	2	00	8		91
0	000	2	00	9		119
0	000	2	00	10		151
0	000	2	00	11		110
0	000	2	00	12		153
0	000	2	00	13		109
0	000	2	00	14		122
0	000	2	00	15		124
0	000	2	00	16		123
0	000	2	00	17		93
0	000	2	00	18		101
0	000	2	00	19		90
0	000	2	00	20		565
0	000	2	00	21		107
0	000	2	00	22		135
0	000	2	00	23		97
0	000	2	00	24		85
0	000	2	00	25		128
0	000	2	00	26		121
0	000	2	00	27		130
0	000	2	00	28		97
0	000	2	00	29		186
0	000	2	00	30		173
0	011	2	10	31		68
1	000	2	00	0		157
1	000	2	00	1		140
1	000	2	00	2		106
1	000	2	00	3		122
1	000	2	00	4		151
1	000	2	00	5		97
1	000	2	00	6		160
1	000	2	00	7		98
1	000	2	00	8		91
1	000	2	00	9		121
1	000	2	00	10		153
1	000	2	00	11		120
1	000	2	00	12		162
1	000	2	00	13		117
1	000	2	00	14		126
1	000	2	00	15		133
1	000	2	00	16		136
1	000	2	00	17		101
1	000	2	00	18		469
1	000	2	00	19		94
1	000	2	00	20		109
1	000	2	00	21		120
1	000	2	00	22		142
1	000	2	00	23		103
1	000	2	00	24		90
1	000	2	00	25		123
1	000	2	00	26		128
1	000	2	00	27		132
1	000	2	00	28		99
1	000	2	00	29		186
1	000	2	00	30		176
1	011	2	10	31		74
2	000	2	00	0		158
2	000	2	00	1		139
2	000	2	00	2		113
2	000	2	00	3		127
2	000	2	00	4		154
2	000	2	00	5		102
2	000	2	00	6		165
2	000	2	00	7		101
2	000	2	00	8		98
2	000	2	00	9		124
2	000	2	00	10		157
2	000	2	00	11		128
2	000	2	00	12		160
2	000	2	00	13		125
2	000	2	00	14		138
2	000	2	00	15		146
2	000	2	00	16		153
2	000	2	00	17		123
2	000	2	00	18		128
2	000	2	00	19		119
2	000	2	00	20		130
2	000	2	00	21		134
2	000	2	00	22		157
2	000	2	00	23		121
2	000	2	00	24		100
2	000	2	00	25		137
2	000	2	00	26		137
2	000	2	00	27		141
2	000	2	00	28		105
2	000	2	00	29		202
2	000	2	00	30		189
2	011	2	10	31		90
3	000	2	00	0		157
3	000	2	00	1		144
3	000	2	00	2		114
3	000	2	00	3		128
3	000	2	00	4		154
3	000	2	00	5		100
3	000	2	00	6		168
3	000	2	00	7		101
3	000	2	00	8		85
3	000	2	00	9		118
3	000	2	00	10		149
3	000	2	00	11		114
3	000	2	00	12		153
3	000	2	00	13		113
3	000	2	00	14		126
3	000	2	00	15		128
3	000	2	00	16		134
3	000	2	00	17		162
3	000	2	00	18		112
3	000	2	00	19		96
3	000	2	00	20		107
3	000	2	00	21		117
3	000	2	00	22		142
3	000	2	00	23		106
3	000	2	00	24		92
3	000	2	00	25		130
3	000	2	00	26		133
3	000	2	00	27		136
3	000	2	00	28		105
3	000	2	00	29		195
3	000	2	00	30		189
3	011	2	10	31		82
4	000	2	00	0		160
4	000	2	00	1		143
4	000	2	00	2		109
4	000	2	00	3		130
4	000	2	00	4		150
4	000	2	00	5		106
4	000	2	00	6		162
4	000	2	00	7		102
4	000	2	00	8		101
4	000	2	00	9		122
4	000	2	00	10		161
4	000	2	00	11		126
4	000	2	00	12		171
4	000	2	00	13		129
4	000	2	00	14		138
4	000	2	00	15		146
4	000	2	00	16		154
4	000	2	00	17		115
4	000	2	00	18		124
4	000	2	00	19		215
4	000	2	00	20		122
4	000	2	00	21		126
4	000	2	00	22		153
4	000	2	00	23		116
4	000	2	00	24		99
4	000	2	00	25		134
4	000	2	00	26		129
4	000	2	00	27		138
4	000	2	00	28		101
4	000	2	00	29		194
4	000	2	00	30		182
4	011	2	10	31		80
5	000	2	00	0		157
5	000	2	00	1		136
5	000	2	00	2		110
5	000	2	00	3		129
5	000	2	00	4		153
5	000	2	00	5		107
5	000	2	00	6		163
5	000	2	00	7		101
5	000	2	00	8		97
5	000	2	00	9		124
5	000	2	00	10		161
5	000	2	00	11		129
5	000	2	00	12		162
5	000	2	00	13		123
5	000	2	00	14		133
5	000	2	00	15		142
5	000	2	00	16		145
5	000	2	00	17		102
5	000	2	00	18		513
5	000	2	00	19		108
5	000	2	00	20		116
5	000	2	00	21		123
5	000	2	00	22		154
5	000	2	00	23		117
5	000	2	00	24		93
5	000	2	00	25		130
5	000	2	00	26		125
5	000	2	00	27		139
5	000	2	00	28		106
5	000	2	00	29		187
5	000	2	00	30		178
5	011	2	10	31		73
6	000	2	00	0		147
6	000	2	00	1		133
6	000	2	00	2		105
6	000	2	00	3		125
6	000	2	00	4		147
6	000	2	00	5		97
6	000	2	00	6		158
6	000	2	00	7		97
6	000	2	00	8		88
6	000	2	00	9		106
6	000	2	00	10		146
6	000	2	00	11		110
6	000	2	00	12		145
6	000	2	00	13		105
6	000	2	00	14		102
6	000	2	00	15		116
6	000	2	00	16		114
6	000	2	00	17		82
6	000	2	00	18		96
6	000	2	00	19		81
6	000	2	00	20		94
6	000	2	00	21		97
6	000	2	00	22		608
6	000	2	00	23		89
6	000	2	00	24		87
6	000	2	00	25		118
6	000	2	00	26		121
6	000	2	00	27		126
6	000	2	00	28		95
6	000	2	00	29		181
6	000	2	00	30		170
6	011	2	10	31		66
7	000	2	00	0		153
7	000	2	00	1		140
7	000	2	00	2		109
7	000	2	00	3		122
7	000	2	00	4		148
7	000	2	00	5		104
