ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 154.10	 1.307	154.0	  0	 154.10	 1.307	 100
 0	 0	  1	 152.97	 1.226	153.0	  0	 152.97	 1.226	 100
 0	 0	  2	 153.44	 1.234	154.0	  0	 153.44	 1.234	 100
 0	 0	  3	 153.98	 1.231	154.0	  0	 153.98	 1.231	 100
 0	 0	  4	 154.27	 1.153	154.0	  0	 154.27	 1.153	 100
 0	 0	  5	 154.47	 1.210	154.0	  0	 154.47	 1.210	 100
 0	 0	  6	 154.91	 1.478	155.0	  1	 154.96	 1.399	 100
 0	 0	  7	 155.31	 1.228	155.0	  0	 155.31	 1.228	 100
 0	 0	  8	 155.42	 1.394	155.0	  1	 155.37	 1.322	 100
 0	 0	  9	 155.62	 1.347	155.5	  0	 155.62	 1.347	 100
 0	 0	 10	 155.96	 1.477	156.0	  0	 155.96	 1.477	 100
 0	 0	 11	 156.10	 1.374	156.0	  0	 156.10	 1.374	 100
 0	 0	 12	 156.18	 1.321	156.0	  0	 156.18	 1.321	 100
 0	 0	 13	 156.19	 1.316	156.0	  0	 156.19	 1.316	 100
 0	 0	 14	 156.49	 1.352	157.0	  0	 156.49	 1.352	 100
 0	 0	 15	 156.19	 1.440	156.0	  0	 156.19	 1.440	 100
 0	 0	 16	 155.89	 1.317	156.0	  0	 155.89	 1.317	 100
 0	 0	 17	 156.18	 1.438	156.0	  0	 156.18	 1.438	 100
 0	 0	 18	 156.53	 1.275	157.0	  0	 156.53	 1.275	 100
 0	 0	 19	 157.52	 1.432	157.0	  1	 157.47	 1.365	 100
 0	 0	 20	 157.07	 1.622	157.0	  0	 157.07	 1.622	 100
 0	 0	 21	 157.31	 1.587	157.0	  0	 157.31	 1.587	 100
 0	 0	 22	 157.36	 1.481	157.0	  0	 157.36	 1.481	 100
 0	 0	 23	 157.21	 1.565	157.0	  0	 157.21	 1.565	 100
 0	 0	 24	 157.43	 1.257	157.0	  0	 157.43	 1.257	 100
 0	 0	 25	 157.60	 1.550	157.0	  0	 157.60	 1.550	 100
 0	 0	 26	 158.01	 1.567	158.0	  0	 158.01	 1.567	 100
 0	 0	 27	 158.02	 1.407	158.0	  0	 158.02	 1.407	 100
 0	 0	 28	 158.17	 1.525	158.0	  0	 158.17	 1.525	 100
 0	 0	 29	 157.75	 1.486	157.5	 26	 157.28	 0.731	 100
 0	 0	 30	 157.50	 1.697	157.0	  0	 157.50	 1.697	 100
 0	 0	 31	 157.38	 1.441	157.0	  0	 157.38	 1.441	 100
 0	 0	 32	 157.24	 1.224	157.0	  0	 157.24	 1.224	 100
 0	 0	 33	 156.61	 1.340	157.0	  0	 156.61	 1.340	 100
 0	 0	 34	 156.72	 1.484	157.0	  0	 156.72	 1.484	 100
 0	 0	 35	 157.06	 1.317	157.0	  0	 157.06	 1.317	 100
 0	 0	 36	 156.68	 1.442	157.0	  1	 156.63	 1.345	 100
 0	 0	 37	 156.22	 1.515	156.0	  0	 156.22	 1.515	 100
 0	 0	 38	 156.16	 1.475	156.0	  0	 156.16	 1.475	 100
 0	 0	 39	 155.81	 1.419	156.0	  0	 155.81	 1.419	 100
 0	 0	 40	 156.12	 1.335	156.0	  0	 156.12	 1.335	 100
 0	 0	 41	 156.42	 1.423	157.0	  0	 156.42	 1.423	 100
 0	 0	 42	 155.89	 1.348	156.0	  0	 155.89	 1.348	 100
 0	 0	 43	 156.08	 1.606	156.0	  2	 155.98	 1.457	 100
 0	 0	 44	 155.82	 1.298	156.0	  0	 155.82	 1.298	 100
 0	 0	 45	 156.10	 1.259	156.0	  0	 156.10	 1.259	 100
 0	 0	 46	 155.77	 1.262	156.0	  0	 155.77	 1.262	 100
 0	 0	 47	 155.50	 1.251	155.0	  0	 155.50	 1.251	 100
 0	 0	 48	 156.20	 1.363	157.0	  0	 156.20	 1.363	 100
 0	 0	 49	 155.75	 1.242	156.0	  0	 155.75	 1.242	 100
 0	 0	 50	 155.86	 1.627	156.0	  0	 155.86	 1.627	 100
 0	 0	 51	 155.60	 1.563	156.0	  0	 155.60	 1.563	 100
 0	 0	 52	 155.88	 1.313	156.0	  0	 155.88	 1.313	 100
 0	 0	 53	 155.83	 1.248	156.0	  0	 155.83	 1.248	 100
 0	 0	 54	 155.53	 1.267	156.0	  0	 155.53	 1.267	 100
 0	 0	 55	 155.87	 1.292	156.0	  0	 155.87	 1.292	 100
 0	 0	 56	 155.52	 1.403	155.0	  1	 155.47	 1.335	 100
 0	 0	 57	 155.74	 1.315	156.0	  0	 155.74	 1.315	 100
 0	 0	 58	 155.91	 1.386	156.0	  0	 155.91	 1.386	 100
 0	 0	 59	 155.80	 1.333	156.0	  0	 155.80	 1.333	 100
 0	 0	 60	 155.89	 1.363	156.0	  0	 155.89	 1.363	 100
 0	 0	 61	 155.52	 1.352	155.0	  0	 155.52	 1.352	 100
 0	 0	 62	 155.83	 1.288	156.0	  0	 155.83	 1.288	 100
 0	 0	 63	 156.15	 1.209	156.0	  0	 156.15	 1.209	 100
 0	 0	 64	 155.75	 1.431	156.0	  1	 155.70	 1.336	 100
 0	 0	 65	 156.10	 1.337	156.0	  0	 156.10	 1.337	 100
 0	 0	 66	 155.73	 1.362	156.0	  0	 155.73	 1.362	 100
 0	 0	 67	 156.00	 1.356	156.0	  0	 156.00	 1.356	 100
 0	 0	 68	 155.86	 1.504	156.0	  0	 155.86	 1.504	 100
 0	 0	 69	 156.05	 1.395	156.0	  0	 156.05	 1.395	 100
 0	 0	 70	 155.97	 1.521	156.0	  0	 155.97	 1.521	 100
 0	 0	 71	 156.11	 1.377	156.0	  0	 156.11	 1.377	 100
 0	 0	 72	 155.92	 1.440	156.0	  1	 155.97	 1.359	 100
 0	 0	 73	 156.03	 1.494	156.0	  0	 156.03	 1.494	 100
 0	 0	 74	 155.85	 1.373	156.0	  0	 155.85	 1.373	 100
 0	 0	 75	 155.88	 1.380	156.0	  0	 155.88	 1.380	 100
 0	 0	 76	 155.95	 1.452	156.0	  0	 155.95	 1.452	 100
 0	 0	 77	 155.80	 1.333	156.0	  0	 155.80	 1.333	 100
 0	 0	 78	 155.98	 1.385	156.0	  0	 155.98	 1.385	 100
 0	 0	 79	 155.75	 1.466	155.5	 11	 155.62	 1.050	 100
 0	 0	 80	 156.04	 1.435	156.0	  0	 156.04	 1.435	 100
 0	 0	 81	 156.02	 1.378	156.0	  0	 156.02	 1.378	 100
 0	 0	 82	 155.92	 1.261	156.0	  0	 155.92	 1.261	 100
 0	 0	 83	 156.05	 1.313	156.0	  0	 156.05	 1.313	 100
 0	 0	 84	 156.06	 1.516	156.0	  0	 156.06	 1.516	 100
 0	 0	 85	 155.78	 1.307	156.0	  0	 155.78	 1.307	 100
 0	 0	 86	 155.80	 1.295	156.0	  0	 155.80	 1.295	 100
 0	 0	 87	 155.76	 1.280	156.0	  0	 155.76	 1.280	 100
 0	 0	 88	 155.96	 1.414	156.0	  0	 155.96	 1.414	 100
 0	 0	 89	 155.82	 1.250	156.0	  0	 155.82	 1.250	 100
 0	 0	 90	 156.16	 1.489	156.0	  0	 156.16	 1.489	 100
 0	 0	 91	 155.44	 1.225	155.0	  0	 155.44	 1.225	 100
 0	 0	 92	 155.80	 1.333	156.0	  0	 155.80	 1.333	 100
 0	 0	 93	 155.79	 1.274	156.0	  0	 155.79	 1.274	 100
 0	 0	 94	 156.10	 1.283	156.0	  0	 156.10	 1.283	 100
 0	 0	 95	 155.96	 1.247	156.0	  0	 155.96	 1.247	 100
 0	 0	 96	 155.86	 1.295	156.0	  0	 155.86	 1.295	 100
 0	 0	 97	 156.02	 1.341	156.0	  0	 156.02	 1.341	 100
 0	 0	 98	 156.00	 1.295	156.0	  1	 155.95	 1.198	 100
 0	 0	 99	 155.93	 1.552	156.0	  0	 155.93	 1.552	 100
 0	 0	100	 155.87	 1.488	156.0	  0	 155.87	 1.488	 100
