ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 155.42	 1.430	155.0	  1	 155.37	 1.360	 100
 0	 0	   20	 155.57	 1.559	155.0	  3	 155.43	 1.369	 100
 0	 0	   30	 155.83	 1.525	156.0	  0	 155.83	 1.525	 100
 0	 0	   40	 155.43	 1.191	155.0	  0	 155.43	 1.191	 100
 0	 0	   50	 155.82	 1.466	156.0	  0	 155.82	 1.466	 100
 0	 0	   60	 155.86	 1.518	156.0	  1	 155.91	 1.443	 100
 0	 0	   70	 155.80	 1.456	156.0	  0	 155.80	 1.456	 100
 0	 0	   80	 155.69	 1.440	156.0	  0	 155.69	 1.440	 100
 0	 0	   90	 155.88	 1.430	156.0	  0	 155.88	 1.430	 100
 0	 0	  100	 155.72	 1.393	156.0	  0	 155.72	 1.393	 100
 0	 0	  200	 155.81	 1.269	156.0	  0	 155.81	 1.269	 100
 0	 0	  300	 155.99	 1.521	156.0	  0	 155.99	 1.521	 100
 0	 0	  400	 155.92	 1.338	156.0	  0	 155.92	 1.338	 100
 0	 0	  500	 156.04	 1.490	156.0	  0	 156.04	 1.490	 100
 0	 0	  600	 156.26	 1.315	156.0	  0	 156.26	 1.315	 100
 0	 0	  700	 156.12	 1.365	156.0	  0	 156.12	 1.365	 100
 0	 0	  800	 156.20	 1.456	156.0	  0	 156.20	 1.456	 100
 0	 0	  900	 156.13	 1.376	156.0	  0	 156.13	 1.376	 100
 0	 0	 1000	 156.15	 1.388	156.0	  0	 156.15	 1.388	 100
 0	 0	 1200	 156.73	 1.434	157.0	  1	 156.78	 1.359	 100
 0	 0	 1400	 156.82	 1.403	157.0	  0	 156.82	 1.403	 100
 0	 0	 1600	 157.42	 1.628	157.0	  1	 157.37	 1.569	 100
 0	 0	 1800	 157.71	 1.465	157.0	  0	 157.71	 1.465	 100
 0	 0	 2000	 156.94	 2.562	157.0	  6	 157.29	 1.800	 100
 0	 0	 4000	 884.22	35.647	898.5	  5	 889.12	28.196	 100
 0	 0	 6000	1068.11	 4.348	1068.0	  0	1068.11	 4.348	 100
 0	 0	 8000	1123.07	 3.830	1124.0	  2	1123.24	 3.664	 100
 0	 0	10000	1159.36	 3.380	1160.0	  4	1159.56	 2.809	 100
 0	 0	12000	1187.65	 2.459	1188.0	  0	1187.65	 2.459	 100
 0	 0	14000	1212.83	 2.551	1213.0	  0	1212.83	 2.551	 100
 0	 0	16000	1237.80	 2.283	1238.0	  3	1237.97	 2.099	 100
 0	 0	18000	1260.46	 1.982	1261.0	  3	1260.63	 1.752	 100
 0	 0	20000	1283.62	 1.932	1284.0	  3	1283.82	 1.555	 100
 0	 0	22000	1303.98	 2.030	1304.0	  0	1303.98	 2.030	 100
 0	 0	24000	1324.31	 1.721	1325.0	  1	1324.35	 1.674	 100
 0	 0	26000	1344.87	 1.698	1345.0	  1	1344.92	 1.633	 100
 0	 0	28000	1363.88	 1.597	1364.0	  1	1363.83	 1.519	 100
 0	 0	30000	1382.47	 1.605	1382.0	  0	1382.47	 1.605	 100
 0	 0	32000	1402.30	 1.460	1402.0	  0	1402.30	 1.460	 100
 0	 0	34000	1420.92	 1.502	1421.0	  1	1420.87	 1.419	 100
 0	 0	36000	1439.15	 1.540	1439.0	  0	1439.15	 1.540	 100
 0	 0	38000	1457.44	 1.566	1457.0	  0	1457.44	 1.566	 100
 0	 0	40000	1475.54	 1.466	1476.0	  0	1475.54	 1.466	 100
 0	 0	42000	1493.56	 1.635	1493.0	  2	1493.47	 1.521	 100
 0	 0	44000	1511.93	 1.572	1512.0	  1	1511.88	 1.493	 100
 0	 0	46000	1528.97	 1.605	1529.0	  0	1528.97	 1.605	 100
 0	 0	48000	1548.29	 1.635	1548.0	  1	1548.24	 1.572	 100
 0	 0	50000	1566.48	 1.432	1566.0	  0	1566.48	 1.432	 100
 0	 0	52000	1584.15	 1.572	1584.0	  1	1584.10	 1.502	 100
 0	 0	54000	1602.96	 1.504	1603.0	  0	1602.96	 1.504	 100
 0	 0	56000	1621.41	 1.357	1621.0	  2	1621.32	 1.198	 100
 0	 0	58000	1640.94	 1.549	1641.0	  0	1640.94	 1.549	 100
 0	 0	60000	1660.65	 1.714	1661.0	  1	1660.70	 1.656	 100
 0	 0	62000	1683.57	 1.526	1684.0	  0	1683.57	 1.526	 100
 0	 0	64000	1707.95	 1.806	1708.0	  2	1707.85	 1.671	 100
 0	 1	   10	 155.65	 1.336	156.0	  0	 155.65	 1.336	 100
 0	 1	   20	 155.61	 1.310	156.0	  0	 155.61	 1.310	 100
 0	 1	   30	 155.76	 1.372	156.0	  0	 155.76	 1.372	 100
 0	 1	   40	 155.71	 1.351	156.0	  0	 155.71	 1.351	 100
 0	 1	   50	 155.75	 1.500	156.0	  0	 155.75	 1.500	 100
 0	 1	   60	 155.80	 1.393	156.0	  0	 155.80	 1.393	 100
 0	 1	   70	 155.67	 1.393	156.0	  0	 155.67	 1.393	 100
 0	 1	   80	 155.78	 1.382	156.0	  0	 155.78	 1.382	 100
 0	 1	   90	 155.49	 1.322	156.0	  0	 155.49	 1.322	 100
 0	 1	  100	 155.55	 1.388	155.0	  2	 155.46	 1.245	 100
